sample_id,N,alpha_true,m,V0,E,L,hbar,M_eff_true,M_eff_noisy,logA_clean,logA_noisy,A_noisy
7891,321,0.3084666128478955,1.0,0.699625560219378,0.03269314158452727,1.5840292733419887,1.0,5.931617221738679,6.220603298237294,-4.455594651571247,-4.538875250089652,0.010685418220381427
7892,496,0.4491533011240233,1.0,1.1719957251834194,0.2068806481555069,0.7710303815729282,1.0,16.243682535911006,15.415417741401157,-4.317360221333899,-4.383698589976656,0.01247911802044806
7893,294,0.283189063538697,1.0,1.1855607358157805,0.07295418020847833,1.3944425686842412,1.0,5.000448617254672,5.068179163245011,-4.651477470300074,-4.679475565312241,0.009283881400050084
7894,221,0.39092109362862726,1.0,0.5023838739647606,0.06131072364819699,0.7987306669978269,1.0,8.250350356196112,7.875129376975404,-2.154799488135019,-2.14299519857523,0.11730297063049416
7895,433,0.5456732721007004,1.0,0.9711580347905512,0.04217320209610947,1.475965011612366,1.0,27.457499050627472,28.934246785585103,-10.54206915082289,-10.474428473544195,2.824967870970756e-05
7896,410,0.3119994587042499,1.0,0.9480478561354044,0.25509873461933696,1.324184516033375,1.0,6.534120645717698,6.173176605506106,-3.984811222874134,-3.908142398773182,0.020077762919163435
7897,279,0.3290922619479271,1.0,1.4434978109423313,0.23639640363063827,1.666819036382164,1.0,6.380128401540005,6.328580295455764,-6.541691167758893,-6.602679121206467,0.0013567283244831881
7898,297,0.34224613392273157,1.0,0.9056136731816604,0.29918503370638816,1.251119698957171,1.0,7.019260089291128,7.324813514122172,-3.650475004381864,-3.5963414088273726,0.027423871868224505
7899,15,0.26251453128221114,1.0,1.1064907913838036,0.30804104253417713,1.802965364606091,1.0,2.035827823865599,1.9042915359902912,-3.2508482635062297,-3.233025757636347,0.03943798828045958
7900,138,0.29178990640897107,1.0,1.4686565881758924,0.321537953967737,1.8291737932926242,1.0,4.211095769611184,4.635610150428335,-5.685539680661075,-5.71265063874861,0.0033039034736451617
7901,20,0.28822558011400246,1.0,0.5202290664107685,0.18852483351641527,0.9375160989711296,1.0,2.371319787256476,2.329209227202862,-1.1758835135748287,-1.1390684031520637,0.320117103033141
7902,49,0.3032157094159903,1.0,0.5190193931284105,0.01076185210892882,1.9101520750145051,1.0,3.254572896997799,3.3779344828275506,-3.474336346041725,-3.5141624817320305,0.0297727277185194
7903,242,0.2566599235383863,1.0,0.716900082114217,0.26164023280184445,1.408937981491585,1.0,4.091003674354072,3.9483359066479364,-2.7192646975443164,-2.7275789568124384,0.06537737967922863
7904,493,0.41550219826426216,1.0,0.8910383637988697,0.3476148430516953,1.0605059744311987,1.0,13.14873021247568,13.241058465389608,-4.009029394302692,-4.0383718610110195,0.017626146883245864
7905,22,0.2752446999414039,1.0,1.4478937675215195,0.47027365121945214,0.6201417913199551,1.0,2.341503050834338,2.2281842456134426,-1.326900708333042,-1.325017455061173,0.26579831952250776
7906,25,0.23906228730434093,1.0,0.7639600523764596,0.2142699488623486,1.8173610442474002,1.0,2.1587121504561977,2.3412967625698333,-2.7997067182556994,-2.78853147555642,0.06151147873081105
7907,414,0.29256973455187507,1.0,1.4745826769363197,0.0759456839665683,1.7689806030894837,1.0,5.829819319701293,5.448824083576492,-7.143616335312977,-7.153590304291164,0.0007820512329441356
7908,262,0.356490178559655,1.0,1.1973479401649714,0.02788557534158284,1.5139619374880366,1.0,7.279485061725885,6.984791489395139,-6.247027376251104,-6.3105245365419735,0.0018170798644036054
7909,454,0.4384088360394046,1.0,1.211412691618255,0.4496491990589832,1.813475314579206,1.0,14.61762323045251,14.02251842761792,-8.558055637793563,-8.53169628458802,0.0001971203140185402
7910,375,0.3165354440360043,1.0,0.7591463565604842,0.2438082496832444,0.6791198649986931,1.0,6.527879518628841,6.329297095693124,-1.7615445296575762,-1.7403634195091715,0.17545662466856893
7911,367,0.3269879810318532,1.0,1.21516561322504,0.4143355405358934,0.7217325834924422,1.0,6.896281463201367,6.6815085995119325,-2.3986616198226365,-2.4576061771517415,0.08563971208813131
7912,414,0.47554440851272906,1.0,1.3977087088603033,0.12927591229475435,0.8968944928533118,1.0,17.55900406179305,17.186914737361803,-5.986045672851802,-5.977331676165283,0.002535583030272282
7913,376,0.3236506517264767,1.0,0.6700615318711043,0.09493099196601884,0.8169848926160928,1.0,6.8149272542151715,6.122969044211679,-2.287403864980544,-2.3088245248509045,0.0993779992977116
7914,481,0.2832953831685638,1.0,0.627058696673688,0.14461329387171146,1.3230505588624861,1.0,5.752270720017431,5.765790675764232,-3.1169883793603317,-3.051618669793981,0.047282327939658864
7915,300,0.2774408078245877,1.0,1.0636075062771377,0.3606373400010218,1.3754021783987884,1.0,4.86692352335177,4.964988227626355,-3.597828135900971,-3.620353380736724,0.026773213682773602
7916,192,0.3608667874458794,1.0,0.8133885661487529,0.10686122936561596,1.5672672635620204,1.0,6.6675699280479765,6.772633402056136,-4.810678511570043,-4.8102466777462825,0.00814585004989062
7917,162,0.3474894393482975,1.0,1.3398217779652901,0.05718779431906953,1.575602629299013,1.0,5.858455475770027,6.074217268261146,-6.108078821317809,-6.105069297239795,0.0022315267260660217
7918,227,0.3991947313047146,1.0,0.6479377245161958,0.08671256845364614,1.3515211165726826,1.0,8.719932216643667,8.49878861847843,-4.228272345150762,-4.293978312877726,0.013650511126631867
7919,246,0.34393345615251103,1.0,1.377933056773185,0.35511691985959287,0.7113659887098429,1.0,6.64236252669355,7.167771223264323,-2.6222142191620947,-2.68459921035104,0.06824854182470873
7920,142,0.4120225871635307,1.0,0.8689380170399061,0.347212337631916,1.7524737653713163,1.0,7.70533299445646,7.622491959430837,-4.9691640629058185,-4.918412138184076,0.007310730064489977
7921,394,0.2451408555015912,1.0,1.0258627093715815,0.05004786078812203,1.0750008810598437,1.0,4.327749992245997,4.494687620097895,-3.1241984408178993,-3.1506523550480656,0.04282418118200353
7922,141,0.33735299056592843,1.0,1.2042043913635063,0.043294238619545164,1.4834873835842093,1.0,5.309400605763119,4.921371710619644,-5.208598807821093,-5.173310214809942,0.005665782785383819
7923,483,0.33979344040712955,1.0,1.44981898147529,0.126866617453722,1.6849210439167859,1.0,8.165591119186557,7.920088094276439,-7.831779838013328,-7.838724999705095,0.0003941712889133082
7924,446,0.3003805270192111,1.0,1.4259227548912672,0.14845946566415047,1.6118252448562729,1.0,6.248972322278721,6.107108793561379,-6.44037960734539,-6.453306389554578,0.0015753049765345815
7925,261,0.34268316248096503,1.0,1.027015273490827,0.15806761388366317,1.6929757333992514,1.0,6.731967515099488,6.937241811332956,-5.790733064000641,-5.826467012358224,0.0029484755280395083
7926,121,0.3038680443251334,1.0,1.1237288899221318,0.4318144078434414,0.7317612171431076,1.0,4.294295414289065,4.509768954315592,-1.783842699044976,-1.8520106609608922,0.15692133330467314
7927,338,0.3346860323859605,1.0,1.045569183552951,0.3979467162580208,1.6575752832956183,1.0,7.020905000372515,7.174493263675018,-4.998569809343757,-4.902512231749008,0.00742789900768711
7928,419,0.2472639201693934,1.0,1.4978400616394065,0.35218568204393824,0.6995366733749653,1.0,4.450193743683157,4.260595556416611,-2.233786976128546,-2.1556790077087538,0.11582451816560521
7929,137,0.31079764523223724,1.0,0.9238489950958543,0.01713062694973643,1.2323130790015653,1.0,4.614107630110856,4.697125463666002,-3.564643666923887,-3.5474634273876062,0.028797594276718866
7930,338,0.2912235451538978,1.0,1.1589764383862773,0.2248305420509863,0.8142265886921594,1.0,5.4510490112203245,5.478058640588501,-2.598409986166614,-2.545304242245063,0.0784491807947049
7931,128,0.24325043605221214,1.0,1.2061650353464821,0.1102177775303531,1.919957205263515,1.0,3.2552154939152875,2.980632428271933,-5.128510459934385,-5.079177585473585,0.006225026463513437
7932,246,0.36232117866368696,1.0,0.7497812489111542,0.2936939543965785,1.5309657858842438,1.0,7.3499845489097035,7.677751243076789,-3.964128126354791,-3.9763363075775375,0.018754223331597753
7933,170,0.394436611267744,1.0,0.69725245827004,0.17319600067064708,1.5787389518671895,1.0,7.581771895702112,7.815064055153375,-4.45040687359627,-4.435314390558965,0.011851339372665168
7934,313,0.31279250801420977,1.0,0.668916983859134,0.1981548996736563,1.0778771186814842,1.0,6.033753617449873,6.405712982499408,-2.5690867847579453,-2.628689137695896,0.07217300913329387
7935,45,0.4137762210018324,1.0,1.1839805787928828,0.06178179777913497,1.725807259493637,1.0,4.831255731281429,5.260006754538067,-5.682928589953062,-5.6602230066949915,0.003481740360217746
7936,273,0.3755258439005829,1.0,0.5826502603317558,0.20574006387381308,1.4579986865697268,1.0,8.219436297115655,8.115811611715465,-3.629209932316822,-3.673460784284335,0.025388453770217007
7937,447,0.37245845683347334,1.0,0.6457866234517877,0.2532062885905026,1.801928207023936,1.0,9.707992903661031,9.930232892276111,-4.974867029166278,-4.927499647577572,0.007244594694390644
7938,193,0.34634250034836545,1.0,0.6384519507994575,0.1855895365011819,0.5480355629692859,1.0,6.188503388738063,5.791385521001834,-1.2974770797221167,-1.254863220280444,0.2851148434858456
7939,94,0.31316685950369316,1.0,1.1200089878408481,0.03616571067543669,1.0668069313711637,1.0,4.1487594372178505,3.9962301894157464,-3.199213305231988,-3.1924850430218723,0.04106968409043812
7940,481,0.3870259249451119,1.0,0.6599598886311131,0.23146824238328217,1.9735088498426248,1.0,10.91590328144644,11.861351293752163,-6.036081503833546,-6.0099905775870575,0.0024541113039550895
7941,31,0.3690265737448033,1.0,1.0575651795475798,0.062353024067746794,0.8477168424793948,1.0,3.551011641595104,3.6085010458832985,-2.2537186242274454,-2.271104091252806,0.10319817695527123
7942,414,0.2510971032168148,1.0,0.7246020767985415,0.16576765050475553,1.1559471255026597,1.0,4.540683223099461,4.605676994421537,-2.6040849391136494,-2.62525578235228,0.07242123059226811
7943,28,0.44962480518685755,1.0,1.31995778735027,0.15191290662240986,1.3765906632387201,1.0,4.47381630429462,4.5076748565107705,-4.45029352687803,-4.514977307375173,0.010943853468774736
7944,353,0.31354872014226165,1.0,1.3713690488716224,0.460220969108525,1.1289847298915119,1.0,6.292909673834242,6.625164115873366,-3.823167246664632,-3.9221300302635864,0.01979887758997205
7945,289,0.3723448582112814,1.0,0.8397494284409478,0.23464945492287065,0.5165430203528578,1.0,8.24712654210279,8.021999704182896,-1.6318731303633371,-1.6860973269590898,0.18524105038981836
7946,102,0.2781896680731628,1.0,0.5659480364021366,0.052353324222477134,1.1819802860361537,1.0,3.6205272042793077,3.484959015033242,-2.2794045473220366,-2.3059906031826904,0.0996600281984211
7947,280,0.2622685055276369,1.0,1.4895005557259515,0.2370816276869843,0.8523995178839943,1.0,4.383413891982643,4.373525692345619,-2.824484815862774,-2.870504257555826,0.05667034292507943
7948,426,0.34174782033207396,1.0,1.4280949858533085,0.4930128387309012,1.1971209650986816,1.0,7.9176262890089575,8.157219881997685,-4.606546047727462,-4.579591568499101,0.010259085574548271
7949,461,0.332536653172842,1.0,0.5326078925216314,0.15532841068923683,0.8946489188994757,1.0,7.68737719057261,7.780022270526935,-2.154707523937559,-2.013484515903006,0.1335226014923789
7950,435,0.3974300490512128,1.0,1.1414225113827698,0.16800053215675426,0.5686343869059107,1.0,11.18445727442634,10.331157226817808,-2.6534209173777032,-2.6749566193595085,0.0689098176818507
7951,99,0.39205990473585595,1.0,1.3435377792462846,0.20380448120132302,1.4828845834189952,1.0,6.059105916673398,6.073755152342923,-5.510972430790417,-5.612325852658746,0.0036525641446019034
7952,492,0.28024491242649613,1.0,0.6788410648634051,0.19075910547570601,1.2423291072356712,1.0,5.680800324914162,5.5429929378296245,-2.925518161040652,-2.8831427685620192,0.05595862119744047
7953,54,0.3328374047860942,1.0,1.456904404658049,0.23874843701030032,0.9210851820989032,1.0,3.772293220349156,3.5919290253199754,-2.792344282228177,-2.746845062158325,0.06412986812724637
7954,500,0.3842723767786789,1.0,0.8409515371867617,0.03189137316718327,1.3611772728121516,1.0,10.892802224439755,10.34188115814563,-5.714653534701702,-5.811326986054724,0.0029934551623281925
7955,252,0.4382907265323571,1.0,0.8782882595168937,0.253875173148902,1.1875917090112758,1.0,11.285260481175953,11.824465105815527,-4.458347816980173,-4.560706071774825,0.010454674586150197
7956,60,0.34656121880922447,1.0,0.8850290145022913,0.3275833493322306,1.1514345428025257,1.0,4.132741721108377,4.485449269747501,-2.471579904609846,-2.4361969727350776,0.08749295766071803
7957,435,0.40295873474952576,1.0,0.9132062853617297,0.06016535837474739,0.8257499320557053,1.0,11.566508800884506,11.354090126784635,-3.668171437251341,-3.6517619580007517,0.025945373822447892
7958,218,0.3438815459947505,1.0,0.593025886704522,0.11225904468194442,1.7753368537765057,1.0,6.370184841028709,6.271045519347542,-4.393787380153557,-4.422746890789415,0.012001220922962989
7959,283,0.31462583518620035,1.0,0.6239431777698962,0.21938033644719457,1.3898962901838883,1.0,5.907386075501088,5.70003553757925,-3.0387016833500784,-3.0448373238151163,0.047604055403796613
7960,14,0.3567051237332847,1.0,1.0997607253384165,0.35304434721824945,1.9168706264602142,1.0,2.5634788744322936,2.716790112485887,-3.750597935078153,-3.7758029080177367,0.02291868165929781
7961,421,0.3016085350388692,1.0,0.9197970096311421,0.04037517458044828,1.8431953459727635,1.0,6.1873670249376875,6.133825007305054,-6.0804808417722835,-6.09843571090413,0.00224637895858339
7962,121,0.2824233601503626,1.0,1.3428119682265574,0.4260908764600347,1.4671312848981262,1.0,3.874603288738876,3.9246528481711374,-3.9103552036816587,-3.9370831700579285,0.019505024692674438
7963,460,0.3781816009188569,1.0,1.2183427553297062,0.2826639067217172,0.6346718809106232,1.0,10.162627789311195,10.494468893342587,-2.7677742917732107,-2.7795183951871034,0.06206839261695614
7964,200,0.4055694601905003,1.0,1.4484512245868806,0.5423694674506521,1.5164156480103026,1.0,8.574868985435248,8.414124555777953,-5.977652919447364,-5.94621602276439,0.0026157196390056772
7965,111,0.41414585846620144,1.0,1.2382254275167999,0.3729196201759136,1.893940254913196,1.0,7.031727640529424,6.750349211410224,-6.6068903986037775,-6.6399587715943555,0.00130708113159663
7966,331,0.27678377447920843,1.0,0.9690481123729405,0.3782290252711831,1.2790278369382169,1.0,4.982502246147497,5.074382806599817,-3.103458945681517,-3.1061930322770706,0.04477107334909108
7967,325,0.30533536365772224,1.0,1.4650349462330616,0.3188354551316111,1.124883873734312,1.0,5.847454073348997,5.6465342142325055,-4.118472818506995,-4.061693580817314,0.017219831230452443
7968,46,0.3505979391775786,1.0,0.8025141664524038,0.06676067157549433,1.4100391228515858,1.0,3.8278901757514316,3.9283651397639217,-3.3465094982612245,-3.3986305217237556,0.03341900523813076
7969,149,0.34713368394919797,1.0,1.0082501359927976,0.3444745141856885,1.6313411919933993,1.0,5.680494651465289,5.901629592701289,-4.4798505607193855,-4.396855423769419,0.012316007699355522
7970,493,0.40962338675146626,1.0,0.8757442582950465,0.3449653561429769,1.437114838022461,1.0,12.67806794910124,12.628802713556123,-5.272175210125838,-5.256248917446161,0.005214829331921833
7971,234,0.3206786202026679,1.0,0.8872071933268868,0.08401494449291565,1.6141193704646155,1.0,5.751178831872382,5.582647960699836,-4.906127580944012,-4.987534774326789,0.006822462688224711
7972,279,0.3990011596889344,1.0,1.0570873503081042,0.3276557948163104,1.0260652529059082,1.0,9.45799136654322,10.162338736085045,-3.8113752438017405,-3.7942320393116393,0.022500178436060312
7973,232,0.31280676047653394,1.0,1.235695598005742,0.18640080485880461,0.9673341645562249,1.0,5.494657587226242,5.628658136075549,-3.28481261615134,-3.3221685431821477,0.03607451772160124
7974,138,0.31224116953248626,1.0,0.9702617575081451,0.2410289762517716,0.849292446162505,1.0,4.657558823400098,4.351124809335894,-2.2135254780506957,-2.1573637785830266,0.11562954467981676
7975,368,0.3464738428594115,1.0,0.8429385260544168,0.18497348939464558,0.9273511282720204,1.0,7.744602890345377,7.7594462831042295,-2.960466749754352,-2.971951731971665,0.051203277671117396
7976,285,0.2796295738119595,1.0,1.0987463124701726,0.42026832520299406,1.212519365983217,1.0,4.857884914737183,4.863870941454147,-3.113115067828266,-3.17144831592221,0.041942807456324394
7977,480,0.3636021743552243,1.0,1.2586619607238796,0.3930120059942196,1.5199763684610377,1.0,9.438547024198071,9.598611702288405,-6.144344547187959,-6.12511032296885,0.0021872498009800536
7978,76,0.37754773776329753,1.0,0.6932784897217542,0.1762403478251731,0.6701527857713918,1.0,5.129758466297577,5.1224620013654345,-1.543471357610527,-1.561799592717278,0.2097582519197727
7979,374,0.45102230236080176,1.0,0.7854155364188182,0.3002745254462297,1.5530427646457672,1.0,14.468465521673725,15.2808178238309,-5.818936846371381,-5.769664239663498,0.003120805180870376
7980,46,0.3903155255227916,1.0,0.8396914731657994,0.31359331231989895,1.573296448835984,1.0,4.456564504384031,4.546487037027172,-3.4068973657899697,-3.484850838578317,0.030658331128419557
7981,69,0.31039946078616903,1.0,0.8730584906173302,0.2810345810345433,1.013557667842705,1.0,3.72201197636619,3.976580169721085,-2.1277567052096966,-2.1702682314339046,0.11414699499199689
7982,49,0.3628811931276023,1.0,0.5534835883439477,0.20450703975756165,1.0414105701824639,1.0,4.105257187587994,4.056101245266213,-1.7628091084795008,-1.6882241144776016,0.18484750068257874
7983,471,0.25106744520445745,1.0,0.9527337624870871,0.3792795135840603,0.9080289830870324,1.0,4.689305531845176,4.461175959754363,-2.1058060117816066,-2.03285679972898,0.13096085729188472
7984,99,0.3465608989273605,1.0,0.8870245309431677,0.01157852603720285,1.4558233616434997,1.0,4.915968902651446,5.0079492868395405,-4.27113135643829,-4.266369015752551,0.014032643067614821
7985,201,0.4178463449336622,1.0,1.4568890629517401,0.4044445367486948,0.8475720156943887,1.0,9.170268553185707,8.901582277995017,-3.7237647883931353,-3.688292591423316,0.025014675873205525
7986,267,0.29878616819502657,1.0,1.2902690095416232,0.45101020905676703,1.1523299186814027,1.0,5.308942258539956,5.4059347316772355,-3.4398839297749895,-3.38196593906705,0.03398058526539101
7987,210,0.38335032767630794,1.0,0.5141013010642859,0.12183272562620327,1.5376677072414593,1.0,7.766467470666686,8.094396953047458,-3.7956050391120857,-3.759676802970102,0.02329126682682902
7988,167,0.4078241529991513,1.0,0.9084963190755647,0.17756638637370467,1.6377125622546347,1.0,8.062643590226203,8.279458056302325,-5.6224976541927125,-5.600499271490318,0.003696017939364496
7989,11,0.2862110527639571,1.0,0.805308554062653,0.019939974808747412,1.7905596469832108,1.0,1.9863606204742061,1.9613206641241665,-3.1627844877073836,-3.1644880557608515,0.04223575863364979
7990,397,0.3368815012549792,1.0,1.1982954724037171,0.0025353794849775416,0.9853325892376603,1.0,7.5073116900627115,7.3376176318596436,-4.175053992076802,-4.159718848329176,0.015611946627886895
7991,89,0.5037698396326149,1.0,0.829471491611346,0.0839323559446093,1.547466006992125,1.0,9.594975961575093,9.11245264602812,-5.853198922459382,-5.774148191463646,0.003106842967201732
7992,79,0.378435918100402,1.0,1.2158339643011542,0.2013244022558751,0.7357149813539208,1.0,5.225528858362057,5.38020411174043,-2.395619255070986,-2.36139584872478,0.09428851878925897
7993,126,0.2765978905438088,1.0,0.7941217296219005,0.05852200636864535,1.4479530734305617,1.0,3.8102902736185746,3.6334545588960916,-3.4282248178894252,-3.3111101489161876,0.036475657856525144
7994,488,0.3826752213060465,1.0,0.6518991735560631,0.1402405707838494,0.7317989816556822,1.0,10.685421308431376,9.771739545217425,-2.4198740596847816,-2.389169678643702,0.09170579755593258
7995,151,0.27224288903972177,1.0,1.1924052686186604,0.3568812913233257,0.6159956847082193,1.0,3.919322306630934,4.0182343263155875,-1.5764406171980427,-1.6498565033073922,0.19207746912483012
7996,176,0.36588589708635444,1.0,1.4327582776011716,0.1418006901966277,1.0916889356867014,1.0,6.631341853495102,6.964183478704758,-4.51721334192685,-4.534924214710846,0.01072772019908451
7997,99,0.3812141312929626,1.0,1.1534475304112264,0.11006039373714618,1.3668601040083983,1.0,5.764535752492368,5.303594969813901,-4.740716370851259,-4.681378740914957,0.009266229346278123
7998,112,0.2186542838692515,1.0,1.2284695547186235,0.3618896403076705,1.8205543647545896,1.0,2.8058877901931836,2.8330444103000816,-4.014746323153033,-3.9178938741802805,0.019882926622439116
7999,96,0.35498742556696566,1.0,1.3517231072262397,0.14270094865116584,1.8219496588536115,1.0,5.054536788141644,5.270400994059651,-6.369556320909978,-6.295075652843893,0.00184536968028265
8000,192,0.4478347460146369,1.0,0.5104370924565195,0.05202774273936776,0.7077311459120169,1.0,10.532746355256078,10.637921007041996,-2.199281660467807,-2.2485346346907154,0.10555378614609719
8001,372,0.34377497984215516,1.0,0.5081875003974599,0.039789885493141414,0.9351463977496259,1.0,7.650474066844785,7.785033870204032,-2.5034914599672176,-2.532706277082753,0.07944373235066264
8002,352,0.4308673596451185,1.0,0.6883574380840038,0.08817955537688077,0.5425023393340438,1.0,12.508986206710452,11.990564246533115,-2.102169174512721,-2.0892849333336376,0.12377561199474832
8003,115,0.39648261507903476,1.0,1.1983454851189257,0.0416054595013079,1.518779443300129,1.0,6.561919052238713,6.761125448044372,-5.9175648244531205,-5.963600420850761,0.00257063990485812
8004,190,0.39879263982413743,1.0,1.4867649725343277,0.48476649188733517,1.6511246793748435,1.0,8.104946716041294,7.909672592979948,-6.654316910345652,-6.7221228070926005,0.0012039796826749283
8005,379,0.29640502938450164,1.0,0.6129795723928032,0.2066164676575161,1.6838427483527305,1.0,5.811946806674577,6.050234947923572,-3.659607247963672,-3.6384860330297815,0.026292119248978
8006,334,0.36557100688457317,1.0,0.6905232796311672,0.027860434660154414,1.8172507551495618,1.0,8.367746927291211,8.162713060816959,-6.051742416981226,-5.986718976405396,0.0025118921218911057
8007,239,0.3625550306022553,1.0,1.4106016911123378,0.5425130721838205,0.5852770507630968,1.0,7.28282918234725,7.343934471039238,-2.0811749328659412,-2.0840106077273957,0.12443016953190938
8008,486,0.43340607700007117,1.0,0.950671784328253,0.05354785549642712,1.0176386886239017,1.0,14.601735787301992,14.268985072179863,-5.208792664342898,-5.124888128286736,0.005946882607205877
8009,35,0.4362863065827661,1.0,1.4787437546510152,0.04319154938456216,1.2506054747370319,1.0,4.716889953962789,4.3572050689027115,-4.602276327514997,-4.665014594058038,0.00941911075945794
8010,172,0.409352149163919,1.0,1.3896827084640315,0.2044413165308836,1.7246268264667872,1.0,8.224667965438906,7.608645283595723,-7.615049436996646,-7.5323594689394,0.0005354733323019442
8011,380,0.4129972320858578,1.0,1.052058516922578,0.0773405266843314,1.6795816429057726,1.0,11.626352461604291,12.031650732104836,-7.996084049666698,-7.962846997440299,0.0003481604930981219
8012,61,0.31163263565904537,1.0,0.7088521705226648,0.02850082363176056,1.4617351007964414,1.0,3.6005350418474893,3.3332108786393846,-3.235443491919128,-3.1328424570588,0.04359370773446733
8013,205,0.3316892112937099,1.0,0.8295705185276229,0.12965666412371915,0.9351578908926127,1.0,5.844990570648645,5.573260561620698,-2.674940604335654,-2.785849332490112,0.06167668276838087
8014,316,0.3721189690049225,1.0,0.642712659295776,0.06241982896608404,0.6888559560908403,1.0,8.514927999707433,8.761096304855116,-2.1654966092801833,-2.1806546068204167,0.11296755709793654
8015,74,0.4969793893098231,1.0,1.0110646974242123,0.32284031305796845,1.8827458451921,1.0,8.49121111056281,8.862811560026755,-6.436600327095876,-6.358355766753414,0.0017322125330561048
8016,426,0.3470133506023667,1.0,1.1336076775873558,0.2881124960787971,1.5021153043235187,1.0,8.17410543241123,7.843843317853937,-5.584624210887654,-5.574126790052039,0.003794787782256974
8017,354,0.3565945124312937,1.0,1.3365513941542102,0.15593726712939873,0.6467644898588953,1.0,8.108874433845235,7.867131215962722,-2.830058680537917,-2.8505846956105008,0.05781050943999257
8018,293,0.2993330800886837,1.0,1.2815948384815081,0.4563578780348166,0.9138823223307844,1.0,5.475390309086417,5.616258527502613,-2.7472751089544625,-2.73545582353695,0.06486443362867939
8019,241,0.3885896757884063,1.0,1.2492495537028485,0.33503520793993846,1.754987541949179,1.0,8.426112054694368,8.152349965528739,-6.8885317878258805,-6.893901231193371,0.001013950459826663
8020,75,0.37634332633103784,1.0,0.5674733929654573,0.0031346488198030946,0.8142688459166246,1.0,5.077697130506199,5.312973314147187,-1.9493335024502798,-1.9107423069329854,0.147970506285357
8021,315,0.3955559332140377,1.0,1.482666942220987,0.2587502891146697,1.4881394734800102,1.0,9.732436135833973,9.469147281662517,-7.263489913643209,-7.219528033294855,0.0007321478867751877
8022,231,0.2413936441522519,1.0,0.9093628535120457,0.08167852890096916,1.067871941340019,1.0,3.720153921370681,3.5283956753729857,-2.650006828286591,-2.5772481876630517,0.07598280702350925
8023,106,0.40291625957082633,1.0,1.0984904067594337,0.12748560921922278,0.742431873177716,1.0,6.546793819080034,6.228612746360119,-2.647260171996163,-2.5440102384217185,0.07855076004238486
8024,166,0.3765569729283547,1.0,1.2070698161089524,0.47542965930641373,1.0030468982532479,1.0,6.8548377729701455,6.184571330594174,-3.1767540684016007,-3.1392603474181624,0.043314823977808004
8025,237,0.30004250674971233,1.0,1.1156186580090173,0.36284907490152,1.964995877437578,1.0,5.158523895496733,5.121272940880379,-5.476087714227602,-5.421448329976737,0.00442073931971277
8026,77,0.3957310108039431,1.0,1.1793472999367305,0.3029283934081293,1.9537959334594186,1.0,5.578826838686166,5.214427837778897,-6.109722831452273,-6.152660737843531,0.0021278126796798512
8027,257,0.3422910132956751,1.0,1.3033312561639714,0.18611556234846408,1.350865891295399,1.0,6.68187659809057,6.76607201586206,-5.219693153326071,-5.241571866333763,0.005291932085001654
8028,33,0.36156674259115656,1.0,1.149764551494867,0.36982307540699405,1.9358128709225637,1.0,3.54033320861975,3.583954167819007,-4.5491624778555755,-4.559248311825684,0.010469926105869625
8029,333,0.4154431753827452,1.0,1.4163425943422503,0.16388260593423237,1.4960809891656928,1.0,11.166890102177115,10.367419615592036,-7.91258072087086,-7.85391924167927,0.00038822742557128253
8030,9,0.37092600489331645,1.0,0.6228162643897448,0.23585193626945863,1.312541741752443,1.0,2.2591931456155447,2.201993659777526,-1.7355625425424996,-1.7900578353722254,0.16695051374271086
8031,499,0.19428450429126445,1.0,0.6933158726457205,0.19534000068163246,1.5428665296817863,1.0,3.3434830590569438,3.408034614807622,-2.8154451405465934,-2.899557516139233,0.05504757233059645
8032,44,0.3231435894486852,1.0,1.371517648098393,0.222935924572057,1.5748206989631668,1.0,3.396809543295826,3.644375076367929,-4.399088118105291,-4.34074196686915,0.013026859118935807
8033,242,0.3280659798718794,1.0,1.1781698800174176,0.20939176601414644,1.8298558294424723,1.0,6.054087922806543,6.0945848926224215,-6.267125522630393,-6.290173644972081,0.001854437905077591
8034,194,0.3612353972521139,1.0,0.9050805238766614,0.14955882321351474,1.3455612303324886,1.0,6.7055586706201655,6.753979522261851,-4.283111871777123,-4.330918257005601,0.013155461847062797
8035,382,0.3214989181512048,1.0,1.346887506027596,0.32991712381189625,1.1328990846209153,1.0,6.762862814126374,6.2644470934006025,-4.201706040632587,-4.2332430050863605,0.014505273513535267
8036,201,0.4596547732285505,1.0,0.6716448498961696,0.08972014378127965,1.4114545309068727,1.0,11.446561908105865,10.924767731566934,-5.151726737520697,-5.121550719760071,0.005966762939869366
8037,21,0.4278024942932262,1.0,1.1030614149799298,0.32544991419882396,1.035761767397706,1.0,3.6783132561222076,3.803399062717129,-2.4773112084989632,-2.4917194053643676,0.08276753321931214
8038,200,0.2757337820087694,1.0,0.6926115740308143,0.029302855821663414,1.1241432769342934,1.0,4.309944753245663,3.962798602092529,-2.6880068409839986,-2.6093290268868214,0.07358390002132138
8039,270,0.30097663835714594,1.0,0.898404427232228,0.033820984841756885,1.7012580448303571,1.0,5.392419771213612,5.785525330766334,-5.194939485734641,-5.151100496525932,0.005793026012607975
8040,381,0.4013685681312238,1.0,1.0533049291559764,0.20011300215246192,1.4711733741538815,1.0,10.861809007237403,9.590075195021635,-6.333638965820017,-6.365121670690687,0.0017205321083326296
