N,logN,logA_noisy,alpha_true
267,5.587248658437702,-7.32110795603147,0.3815500802784698
361,5.888877958360582,-5.52861024964541,0.33793073481596103
215,5.370638028174175,-2.6423420865496,0.3530167792862925
442,6.091309882100322,-1.8264031443371938,0.37771914807885626
94,4.543294782376387,-3.8640219924408297,0.38048309694415683
349,5.8550719222310805,-2.547552795915192,0.31579448938340315
105,4.653960350252762,-2.196681915054253,0.31061427702925926
48,3.8712010111162245,-6.991315157267546,0.46777553509282443
16,2.772588722864781,-1.8194782337260444,0.46205958548824244
299,5.700443573424131,-6.520919856058566,0.371957794195332
434,6.073044534123446,-3.8307406266698245,0.2674416343907354
444,6.095824562454747,-7.027922850530923,0.44237774869355256
208,5.337538079749395,-3.59481065779551,0.2691784748433165
98,4.5849674787726125,-4.374434168477926,0.3247296122118796
336,5.817111159992966,-4.06085418838222,0.28659293365825034
132,4.882801922662129,-6.193735389956164,0.3663663192567006
198,5.288267030745041,-2.843881128348079,0.2521154260101133
96,4.5643481915720026,-4.233690322931174,0.30296887660940397
450,6.109247582786588,-6.923901832304607,0.30367729993127035
58,4.060443010718833,-1.0631913067580088,0.30528046170347567
80,4.382026634798882,-3.89383339238185,0.35183137369446466
45,3.806662489992542,-2.0175070658401784,0.2551668723015563
36,3.5835189387338877,-1.4118236440908265,0.28600838345703705
247,5.509388336668463,-2.089835219238336,0.442212210413284
390,5.966146739149333,-4.914465071066654,0.3222234429641452
56,4.025351690913721,-3.696679701868523,0.30325907981932826
59,4.077537444075211,-3.816329986178747,0.29688333718136994
58,4.060443010718833,-2.3277833792599383,0.4679936274748776
376,5.92958914341649,-6.911681716429916,0.46009569125214617
132,4.882801922662129,-4.6518253578143485,0.4276095945736755
189,5.241747015112552,-2.7179630254285256,0.40806403200683344
413,6.023447592985246,-8.042105849202512,0.43852651383236135
233,5.451038453608619,-4.455080253424281,0.3346930424302457
320,5.768320995825023,-1.7565535711098088,0.24785505749898412
128,4.852030263997742,-2.396489146948427,0.369436642966011
34,3.526360524910279,-2.701168114191201,0.3918628566016096
402,5.996452088643896,-1.4871777274657108,0.2852729706448174
278,5.627621113726608,-5.593539217623733,0.4154891578522324
243,5.493061443381701,-2.9957594930463993,0.31034069920089996
366,5.902633333428689,-5.226301252673919,0.33390176784596143
57,4.043051268009989,-4.916206546260363,0.44745038130081727
354,5.869296913162023,-6.272299796298377,0.4398740960254335
127,4.844187086537332,-2.556420943540673,0.41515783139614365
154,5.036952602478564,-3.6576811818980617,0.37851486440981774
326,5.786897381397383,-14.163948904498499,0.5501849544827841
435,6.075346031111673,-3.9360940771615196,0.31869804897350723
34,3.526360524910279,-2.4630935512438987,0.3514722304932973
300,5.703782474689534,-1.7290390608460888,0.3210901814614131
244,5.497168225334185,-2.8744585642750358,0.43128777731559587
54,3.9889840467494597,-3.29318281860717,0.36282668424483333
470,6.152732694725381,-2.681117435037463,0.3280804041932173
341,5.831882477312842,-1.6603420475371338,0.31365125647832526
291,5.6733232672058564,-2.6394479008533027,0.3554809751035836
59,4.077537444075211,-3.3660783899359097,0.29219427591969427
54,3.9889840467494597,-2.2904922014519378,0.46182158297846565
476,6.1654178542524285,-4.826451655117076,0.32924490391445155
240,5.480638923383658,-5.482452560095941,0.36951626214649613
347,5.849324779975678,-4.228306891651549,0.30379761257160104
200,5.298317366598036,-4.4639540647660505,0.3458871666770104
67,4.20469261954022,-3.979679809802457,0.34702293461735695
166,5.111987788416784,-3.108087992927571,0.347167533553687
346,5.846438775086626,-2.1745341132086233,0.28333580349827375
11,2.3978952737074617,-2.3939794001653643,0.4279432576976163
390,5.966146739149333,-6.395932499000943,0.46235991843798424
425,6.052089168947946,-6.869117285981664,0.444336605669312
169,5.129898714982245,-3.0916088632130254,0.4242254654445714
232,5.446737371709413,-3.3221685431821477,0.31280676047653394
253,5.533389488767046,-6.650094708259505,0.3127372715884157
89,4.4886363698444995,-5.116961201259948,0.4296754211316015
226,5.4205349993165335,-3.0790157845536537,0.39970480174377765
249,5.517452896504868,-4.04113116150307,0.3871258721802133
87,4.465908118769526,-5.64215307689588,0.3696986981505826
214,5.365976015068581,-3.5798090551115664,0.3770617306940115
122,4.804021044815224,-2.23785990786245,0.33379248910508413
86,4.454347296369787,-2.743099549086932,0.24643628627988595
237,5.468060141177325,-4.3916292801090675,0.3704273827521925
324,5.780743515823193,-4.324772844948314,0.31051082456337487
323,5.7776523232536166,-3.8754225238057054,0.4428683860887922
135,4.905274778512504,-5.715562287220805,0.4778906458900714
163,5.093750200868112,-1.4960330833162703,0.3269054753372291
69,4.234106504742186,-1.924968397609858,0.34877105974335976
252,5.529429087551106,-4.366639879824512,0.4436475058112913
104,4.644390899237527,-2.1339873401619034,0.32930898472823367
183,5.209486152896066,-1.9660315270991722,0.22987103809495119
400,5.991464547132982,-2.712280279502982,0.4005816514340451
201,5.303304908108827,-4.281018875685585,0.15069739642348653
68,4.219507705323165,-1.5310350794213794,0.38389061545312153
499,6.212606095771559,-2.8752713112337536,0.288711015092105
382,5.9454206086327535,-4.182917210796945,0.30188479444284577
336,5.817111159992966,-4.956037338045751,0.2907982141243661
422,6.045005314059709,-9.307863139685786,0.4381865139179797
25,3.2188758252682006,-2.0599105037301597,0.34711309770127924
21,3.0445224381996137,-3.1140096621331925,0.3960630313287046
498,6.210600077044734,-2.7359858151660537,0.3905110074304843
389,5.963579343644153,-3.212250262203993,0.3076012112136619
352,5.863631175626506,-2.5053971197102456,0.4039534694573875
71,4.26267987718216,-2.454788763038478,0.22270028475630987
80,4.382026634798882,-4.881283042455403,0.3072010337777948
198,5.288267030745041,-1.737900607519483,0.3310463955836422
111,4.7095302014024245,-1.355867147477059,0.3988574281637325
170,5.135798437109085,-4.435314390558965,0.394436611267744
445,6.098074282188712,-5.376878338805405,0.31265553031731563
490,6.1944053911250805,-3.371922243133089,0.45689555823345446
253,5.533389488767046,-2.3496670863269027,0.19642310077579955
487,6.1882641231031235,-2.0303752945962548,0.17881975137394857
477,6.167516490909305,-6.777261460016245,0.44697005217159896
495,6.204557762588892,-5.2569813246402015,0.37707548259778284
7,1.9459101504838847,-1.853217784645139,0.39115294644546444
45,3.806662489992542,-4.116202677936377,0.37846712385525383
448,6.104793232437307,-4.178975168282995,0.3985460135706227
127,4.844187086537332,-4.754756554970691,0.31863456503595616
324,5.780743515823193,-1.3345343073796903,0.17570423800087787
363,5.894402834292399,-3.6431733809338462,0.31057008451840334
161,5.081404365046575,-3.486623086946219,0.324518496285412
330,5.799092654490829,-3.1666326732419496,0.30947548847074097
43,3.761200115926121,-5.545330228295462,0.38070993192791436
336,5.817111159992966,-2.750165277913274,0.3660389260285852
156,5.04985600731364,-3.4328700768558575,0.3218667291837594
13,2.5649493582307676,-1.2577432882910715,0.3837443076233899
334,5.81114099300664,-5.821179305988683,0.38331571239149453
143,4.962844630329838,-5.102171582788484,0.43874761611218516
474,6.161207321716174,-3.7855599335595627,0.38061816853033154
222,5.402677381917324,-3.5344027507496993,0.23166819614768044
66,4.18965474217794,-5.133152377893197,0.38821539511369063
492,6.198478716512633,-4.3941107623378,0.36451201498050984
300,5.703782474689534,-2.9814353976643897,0.353235944260182
497,6.20859002611675,-2.2001830052275597,0.28086090839026034
233,5.451038453608619,-3.086314844176259,0.31371417282523034
459,6.129050210082331,-4.615332667279825,0.3849561579609878
444,6.095824562454747,-5.379050523424019,0.27466353308080793
437,6.079933195118474,-5.112466123210773,0.2548760154272089
205,5.323009979187189,-3.5948246201528105,0.3655393919029205
18,2.89037175845172,-2.332746266671795,0.4157778096063572
436,6.07764224337197,-10.79420577835803,0.5506933347165794
210,5.347107530765088,-5.882285483699312,0.40825920374436697
172,5.147494476871593,-4.608427197046128,0.3866896812455775
467,6.146329257690311,-3.6601551592926285,0.4052409497240945
297,5.69373213883637,-2.323331767666527,0.2017235138948173
409,6.013715156067252,-7.462901985842568,0.4494210866219147
486,6.18620862392107,-4.868551175589256,0.3260684978922057
331,5.802118375407274,-7.011745284017948,0.3928690306038438
400,5.991464547132982,-5.646237574054067,0.28083311986853776
102,4.6249728133823105,-4.477748503448784,0.3733801832406669
478,6.169610732512377,-7.600252017372645,0.41201597471848056
117,4.762173934883226,-4.140045108188161,0.33107255921967366
94,4.543294782376387,-4.065699342615575,0.3344392866589402
314,5.7493929859401005,-4.659434427796492,0.2971953466172021
255,5.5412635451976415,-3.8026138906362412,0.3803771902510335
293,5.680172609051197,-5.583348456597505,0.2990093536039041
320,5.768320995825023,-5.876000133571653,0.416663579232005
90,4.499809670441376,-3.4862452402852515,0.3040654984439295
29,3.3672958303313014,-2.2459660282679805,0.3862955351286156
155,5.043425116983763,-6.810901704129689,0.3503255589765996
360,5.886104031477934,-3.9896769769768126,0.32754461763183
35,3.555348061775128,-3.4540870728146063,0.3690915541555867
312,5.743003187841533,-2.4116261728461694,0.3410399544894629
191,5.252273428098986,-2.6931871819162576,0.39006792928183026
440,6.086774726935034,-7.717077272168183,0.3231688866023015
216,5.375278407730462,-1.8153565647332255,0.31932632122240223
32,3.465735903112227,-3.580139613466259,0.3027945290578022
23,3.1354942163639326,-2.1767726800300284,0.36058886312758387
107,4.672828834555364,-1.3546404431059045,0.3755880961694783
261,5.564520407361008,-5.5872249782024035,0.3677344716418888
351,5.8607862234943555,-6.757090555488021,0.3803752759813561
138,4.927253685229669,-3.8168466212874264,0.48212206197116525
376,5.92958914341649,-1.9412805469629086,0.41789026039623445
116,4.753590191192571,-3.5853033292003906,0.3974936911716979
287,5.659482215794465,-3.649341232521567,0.36674941992647486
265,5.579729826023958,-4.662007146402255,0.41339801904796114
250,5.521460917902246,-2.6479771162553307,0.2444819491286842
458,6.126869184136019,-8.787727777080905,0.40630123593743533
396,5.981414211279733,-1.7248633827544375,0.29414434456319194
166,5.111987788416784,-2.2688605101432042,0.4871370026040926
447,6.102558594635941,-2.0210912367452596,0.4003027673498284
368,5.908082938196105,-5.29732555182174,0.4883752185548247
317,5.758901773908827,-2.126578574809093,0.39997835841525087
229,5.433722003597908,-2.7777375335733034,0.4122206770981199
244,5.497168225334185,-3.084631359328778,0.2868509329894166
184,5.2149357576633335,-3.4948937867817023,0.19608729479804338
252,5.529429087551106,-2.1922013697170564,0.38206246896377555
253,5.533389488767046,-5.603267139824519,0.3395515437013544
450,6.109247582786588,-5.9293518285385325,0.29950785316607736
43,3.761200115926121,-6.4424692868763165,0.41989834043262875
106,4.663439094206407,-1.5566775944006732,0.44233056500627377
176,5.17048399509497,-8.871591401415188,0.49644312482898845
134,4.8978398000255385,-3.8946042067278266,0.47403681276902804
190,5.247024072213118,-2.5170162037443156,0.33021629858830914
307,5.726847747619771,-3.1592560944283203,0.36398576557201845
376,5.92958914341649,-5.270948598258011,0.26499821058080564
195,5.272999558615029,-3.507346040405885,0.41704444878674657
217,5.379897353586543,-3.7875920624203734,0.30134007925917694
37,3.610917912914495,-3.2796508061708822,0.50854521379542
235,5.4595855141867125,-1.5200481263253154,0.2549379139902728
402,5.996452088643896,-4.265186031125799,0.3916716894433928
107,4.672828834555364,-6.499229477426413,0.3959984143957413
299,5.700443573424131,-3.1323237341863788,0.29384562771054995
159,5.068904202283124,-6.808703228672704,0.362875533056873
125,4.828313737382301,-2.066216562241462,0.3831627638811696
270,5.598421959035412,-5.151100496525932,0.30097663835714594
391,5.968707560010941,-5.227842735222269,0.43008950941925284
5,1.6094379144341004,-2.850939822327114,0.44902717034026174
459,6.129050210082331,-2.217538312058076,0.34618924371510973
458,6.126869184136019,-1.4104117415578057,0.28854543677707756
289,5.666426688147034,-10.14137797634824,0.49802904226549527
8,2.079441542929836,-2.5734342030566535,0.39296945977728986
341,5.831882477312842,-5.51261818757442,0.3403215279148353
481,6.175867270126552,-2.404902745434715,0.31955611793924493
442,6.091309882100322,-4.355088324546387,0.2502752583421946
121,4.7957905456793855,-2.989484192246972,0.21197309620673024
262,5.568344503799265,-7.919903608938875,0.4326737211904925
32,3.465735903112227,-2.03782010049323,0.3600069427472847
398,5.986452005309563,-4.976403775255307,0.4256725891085765
352,5.863631175626506,-6.367878501942005,0.3614673387258292
256,5.545177444518625,-1.3633946980202,0.35232664116754153
242,5.488937726198008,-2.481398858786028,0.33055780860407513
368,5.908082938196105,-4.640681167905982,0.4962387973020324
490,6.1944053911250805,-5.46586982448066,0.3496800656693118
354,5.869296913162023,-7.50047716733532,0.43364242834239153
284,5.648974238196417,-2.451612164590956,0.3928110333388935
248,5.513428746205305,-3.0464230764452163,0.2878966292077111
418,6.035481432548679,-3.6666903015930745,0.3872508670670388
192,5.257495372079865,-6.1286966830520395,0.4551650631702744
29,3.3672958303313014,-2.0476838787342695,0.38202516617534665
366,5.902633333428689,-5.143139922739877,0.3063696438522648
143,4.962844630329838,-2.5675215253747306,0.26953206254270845
135,4.905274778512504,-2.2625605188227005,0.320065726240587
299,5.700443573424131,-4.041946134673329,0.316450031012313
102,4.6249728133823105,-3.967211470309089,0.37259727311840957
409,6.013715156067252,-1.41827750036379,0.13250022370196046
269,5.594711379639014,-2.955332657287352,0.3106612555987697
310,5.73657229751145,-4.250861906817271,0.3197557268727349
219,5.389071729862163,-3.485879184379006,0.2515513281943003
411,6.018593214520566,-5.9759348018973215,0.4969817453696292
464,6.139884552247807,-2.1826814772407555,0.41009903721964314
470,6.152732694725381,-2.130242235174662,0.23051418290573367
367,5.905361848081818,-5.148411753047197,0.4910038724623569
435,6.075346031111673,-4.013194805028255,0.32113917304450723
178,5.181783550348265,-4.223678477283906,0.3526128219224073
191,5.252273428098986,-3.1709818262763854,0.31798830800480216
232,5.446737371709413,-6.204604793645359,0.42910094248539776
16,2.772588722864781,-1.679832968673107,0.4129929451502212
361,5.888877958360582,-5.836992148911472,0.3145256932325843
79,4.369447852593604,-1.797694177059528,0.45281276592403685
273,5.60947179522159,-3.478574256235551,0.40176457205971516
228,5.4293456289983,-8.465662837453742,0.4865366631302399
119,4.779123493195563,-4.340675437911282,0.17972743611982162
92,4.521788577157736,-3.1845967125132,0.3211990834372954
125,4.828313737382301,-4.249698186261646,0.29098072266615915
19,2.944438979692756,-1.3849968843895024,0.32680586307195125
429,6.061456918951327,-4.11493866374664,0.2883365923638145
46,3.8286413967064865,-3.0781107989777516,0.3692059661914683
47,3.8501476019228247,-3.0752309483186666,0.29829893826312676
305,5.720311776640199,-4.749437416680979,0.4061112840472629
7,1.9459101504838847,-1.055276443330932,0.3210613655443154
174,5.1590552992720005,-6.745778934478558,0.3819535115925662
263,5.572154032215788,-3.9197334841054956,0.46736801219487023
137,4.919980925901117,-3.8514191909344655,0.4550603567164951
492,6.198478716512633,-6.900936140759775,0.45596751651062584
161,5.081404365046575,-2.1772129576177446,0.21160466984856338
493,6.200509174062974,-5.256248917446161,0.40962338675146626
139,4.934473933202634,-2.7751068321348447,0.3467938636549038
234,5.455321115400436,-2.9800603811038155,0.31996255599811985
293,5.680172609051197,-4.017367519233522,0.3634470539194334
215,5.370638028174175,-7.185520893738818,0.4226654972720829
141,4.94875989044909,-5.32334164979054,0.3519503256430017
142,4.955827057671684,-4.013361260241768,0.25910296988144943
167,5.1179938124766355,-2.380045728395644,0.31307569167793176
354,5.869296913162023,-3.7081691485513386,0.20953212744921512
34,3.526360524910279,-1.3725677737476505,0.2667872196390464
116,4.753590191192571,-1.7060067202369824,0.29514302675581894
384,5.950642552613768,-3.623481545430483,0.3994527201525975
477,6.167516490909305,-5.883360592154618,0.3316528319907095
471,6.15485809403765,-2.1325550153626867,0.3148084905367702
88,4.477336814591843,-4.442878249676201,0.24793458785075267
321,5.771441123161169,-2.464586992178708,0.26922154112184143
129,4.859812404439191,-3.420601669593698,0.28252121753502096
80,4.382026634798882,-5.574525287456606,0.3275589258656917
60,4.094344562388767,-2.6323457264420194,0.3583394070456894
256,5.545177444518625,-5.147129239506146,0.34025517359017793
170,5.135798437109085,-2.0745322483198785,0.3658000594245096
171,5.14166355656114,-3.1493583549288915,0.3444502757737908
285,5.652489180303738,-3.17144831592221,0.2796295738119595
185,5.220355825132379,-4.564243471057524,0.4426341721833376
366,5.902633333428689,-3.9142163554370097,0.22991897081787308
353,5.866468056961625,-4.658999378851748,0.30977659970413995
74,4.304065093339305,-3.0981038402795082,0.3218755081450063
63,4.1431347265502625,-2.675823415593764,0.2992814844231632
363,5.894402834292399,-6.525596332498747,0.3028368288871205
303,5.713732805542373,-2.3782919646031115,0.31973023960233266
293,5.680172609051197,-2.404302850884658,0.2164071346978709
196,5.278114659281537,-7.098077536164576,0.3870237217870647
365,5.899897353609889,-2.4415549613734266,0.28645162655366485
263,5.572154032215788,-2.8016583134335162,0.2167691212670398
262,5.568344503799265,-6.119671158372033,0.347406107526343
19,2.944438979692756,-3.3028511907809834,0.35249694813270627
114,4.736198448482215,-8.578452865216807,0.452656696273198
107,4.672828834555364,-1.2294676054147367,0.27984257247125655
492,6.198478716512633,-3.6849976866554837,0.3318575220984535
241,5.484796933532149,-6.868484773589273,0.42922747862746286
448,6.104793232437307,-6.248294544301427,0.40117641996239106
462,6.1355648911033835,-7.969831458312991,0.36626230667825344
279,5.631211781857208,-2.1174816301258814,0.2884908799302427
370,5.913503005665297,-7.500421327644399,0.4012117046291028
41,3.71357206694821,-2.0853398257095828,0.22688053683658393
211,5.35185813352346,-2.493181709777465,0.3741387707036267
372,5.918893854300029,-3.3335243773652756,0.3191976512904093
74,4.304065093339305,-1.219218979565468,0.2567398884156317
18,2.89037175845172,-1.3187521608374728,0.17631461139848567
352,5.863631175626506,-3.505605300436445,0.3576774681145394
128,4.852030263997742,-3.700478219451652,0.30268413834997876
333,5.808142490010474,-2.9126892079955846,0.3500250824366393
184,5.2149357576633335,-2.5351179095743452,0.28890602916120967
341,5.831882477312842,-4.234964298890633,0.3211764097852725
278,5.627621113726608,-4.059041803438082,0.4012600213940359
376,5.92958914341649,-5.352980321827214,0.3737843489884675
294,5.683579767372695,-4.059326667852072,0.35496223192516696
73,4.290459441285377,-4.669889876451982,0.4041889819145323
149,5.0039463060125735,-7.471876582979017,0.42049667189431295
74,4.304065093339305,-3.7602618070252074,0.3239349933175685
28,3.332204510532347,-1.251405098203312,0.27961918767203553
218,5.384495062834961,-1.828405046389203,0.3639729839819087
360,5.886104031477934,-4.622920812152358,0.46579851796647437
352,5.863631175626506,-6.898332160632694,0.4000078414440578
431,6.066108090126949,-1.2670494915184822,0.17824978278255857
147,4.990432586846763,-5.863483046515485,0.3811505546630612
460,6.13122648950488,-2.129600628882198,0.2978896487697721
448,6.104793232437307,-4.152338141453005,0.33360897951746465
31,3.433987204807727,-2.6797756402959854,0.4468701605120293
293,5.680172609051197,-1.7328305538745032,0.4072836087539867
203,5.313205979091048,-6.415292106072486,0.3120948488350018
97,4.5747109786064755,-4.628061416309525,0.432020635826068
458,6.126869184136019,-4.681037236442295,0.2809243435789698
297,5.69373213883637,-2.093770253520663,0.24293870473902857
5,1.6094379144341004,-1.8713150207434703,0.4308569858250268
68,4.219507705323165,-2.0037235997581315,0.3692627749056673
89,4.4886363698444995,-2.823348204968378,0.48019965832116396
328,5.793013608414632,-4.308410277649647,0.32081169287065137
306,5.72358510198506,-3.2695880503092343,0.3830069905057001
71,4.26267987718216,-3.2931399751299417,0.2566670670435889
96,4.5643481915720026,-5.102477880344172,0.4116119356447799
124,4.820281565685682,-1.6952351106531092,0.2044017312937353
198,5.288267030745041,-3.2828631171998732,0.45909009838502146
82,4.406719247386205,-2.19428290706318,0.3487197010767075
366,5.902633333428689,-5.8310246961778756,0.43166149302366885
36,3.5835189387338877,-2.2985945643918124,0.29638716454313396
266,5.583496308819293,-3.039984460251899,0.31332338921058955
303,5.713732805542373,-3.7519712586438585,0.36076699632000725
448,6.104793232437307,-1.4491509294947587,0.27348841644186406
360,5.886104031477934,-2.2022342142654523,0.37049818619272684
378,5.934894195646042,-4.035929316829854,0.2573643086559017
450,6.109247582786588,-3.293608655825077,0.38810227826394356
70,4.248495242192216,-3.6621455418705464,0.3095472055673784
97,4.5747109786064755,-4.53023801831113,0.44176238472997836
224,5.411646051899683,-4.092290866866082,0.36849627612862623
497,6.20859002611675,-10.94831081409531,0.4138906371110324
279,5.631211781857208,-3.7905824167096345,0.22378909476643302
69,4.234106504742186,-5.009102866800483,0.4154522725340066
25,3.2188758252682006,-2.3259444772406606,0.2215512791985113
495,6.204557762588892,-5.986357330234865,0.37003669522877414
109,4.691347882320887,-4.213326037884146,0.4151338177612154
341,5.831882477312842,-6.855119496967114,0.35032810148616234
369,5.910796644067627,-4.859729800441843,0.3108455482228636
399,5.988961416914926,-2.5689115838469547,0.15702187527689443
24,3.1780538307646125,-2.4705443446151514,0.30293273118041286
156,5.04985600731364,-1.9991764763964746,0.33671205006576255
49,3.891820298314708,-1.5415156002818984,0.4235985171504347
210,5.347107530765088,-1.5172161320043673,0.3003157542542867
62,4.127134385206382,-6.042777058534578,0.45185496792237567
367,5.905361848081818,-3.1481790031189467,0.39165706764993563
395,5.978885764926439,-2.6995439009557183,0.30813617163281926
230,5.438079308966674,-5.608491659783174,0.2697536524348679
77,4.343805421983554,-3.522227825514302,0.2582309561687789
38,3.6375861599895436,-3.9316777624427752,0.4581969109671408
387,5.958424693055622,-7.746685244335396,0.39950438778995984
300,5.703782474689534,-2.5837255246046786,0.1951437457812342
339,5.826000107409949,-4.36388762214138,0.3360244008231794
119,4.779123493195563,-4.0871642719814805,0.45244527114245847
153,5.030437921457795,-2.947156745441893,0.3032939955881189
58,4.060443010718833,-2.8305718211792743,0.40557017512562943
26,3.2580965384060976,-3.0548644614060425,0.28860930818377706
221,5.398162701563002,-3.739402669766218,0.21173246026937706
429,6.061456918951327,-5.65340456806691,0.25612164788591757
106,4.663439094206407,-1.8504255308697315,0.44161317635200564
425,6.052089168947946,-4.68898140804611,0.3094394457340935
8,2.079441542929836,-1.5887599090922122,0.48452374532622045
118,4.770684624550411,-3.179198201773142,0.3418046535257047
463,6.137727054107832,-2.4880425595339277,0.42884216819740273
401,5.993961427331507,-6.37129741166676,0.34745782322772867
132,4.882801922662129,-3.8269856541921428,0.3589346425772033
49,3.891820298314708,-2.073479287446293,0.29331849355707207
171,5.14166355656114,-2.2278308993274263,0.28599206931519505
239,5.476463551973351,-2.954496975474813,0.2760199530117694
117,4.762173934883226,-2.854565598625266,0.25230043991828655
395,5.978885764926439,-2.901975882203825,0.4767500910287584
426,6.0544393462928445,-5.727843700376271,0.35756196682265207
132,4.882801922662129,-4.726469858681299,0.3968676773590508
232,5.446737371709413,-2.2040739997367313,0.33184628721671316
114,4.736198448482215,-2.0413095616051526,0.3813254370873909
245,5.501258210585544,-5.721860886479092,0.4178645770736734
411,6.018593214520566,-4.793080205026712,0.3854167503432966
483,6.180016653673277,-2.626256276761875,0.3365308427704032
452,6.113682179854355,-4.655730156192405,0.45085746620657424
248,5.513428746205305,-3.8209655753456997,0.38404724365639287
136,4.912654885809581,-3.5367064622150757,0.4324415090340532
127,4.844187086537332,-2.3514293471976604,0.4182396471943325
366,5.902633333428689,-1.3833976357456272,0.24545224710571595
111,4.7095302014024245,-2.5645526414713053,0.2982728274583364
436,6.07764224337197,-5.217729467714986,0.29399104591836817
195,5.272999558615029,-3.1424681668879137,0.3229266538793271
145,4.97673374248954,-2.065585369417046,0.2130207906225297
28,3.332204510532347,-1.5555931038962136,0.4271587916495019
456,6.122492809536316,-3.265091663145895,0.33238485273342316
472,6.156978985606742,-9.045669320877199,0.43548948782390207
244,5.497168225334185,-4.088875796197109,0.3871183359097717
122,4.804021044815224,-3.7652508261939257,0.32316944625231153
447,6.102558594635941,-2.2656817404386507,0.32587991893888346
439,6.084499413097951,-3.9936195377579966,0.36839955989768525
255,5.5412635451976415,-2.126511025896431,0.351724960654255
142,4.955827057671684,-1.7461026311059686,0.34918296040035546
424,6.049733455255542,-1.9528924365658373,0.43007163572403795
463,6.137727054107832,-6.69732626028298,0.4393837106759376
156,5.04985600731364,-3.783373147675986,0.2678558665242904
318,5.762051382811624,-10.473742720010277,0.46711275422412146
72,4.276666119154944,-2.6286374376152812,0.3582119377901446
102,4.6249728133823105,-3.7875302312916967,0.3562704394468689
271,5.602118820916601,-7.759142424350657,0.41487603177654775
447,6.102558594635941,-3.7659054535893848,0.28781456294746277
319,5.765191102816193,-2.852235757719773,0.29706902314710615
315,5.752572638857379,-6.678159921685658,0.4139306526975918
66,4.18965474217794,-3.2119296735538536,0.25766990931531014
139,4.934473933202634,-2.723662848623389,0.445646228365121
372,5.918893854300029,-4.5484940523314314,0.3133459208926724
483,6.180016653673277,-3.9310078531735306,0.19975461611755616
382,5.9454206086327535,-4.812279887926374,0.5830736110060124
88,4.477336814591843,-4.348420494939237,0.38745134702533174
205,5.323009979187189,-2.2476656741218637,0.23782837457435158
311,5.739792912211389,-5.595528178135657,0.3718632132091857
227,5.424950017525456,-7.278069241880971,0.3719719778270881
120,4.787491742865379,-2.446620908698202,0.23560474805334808
184,5.2149357576633335,-2.3130424390332465,0.4247002657177002
373,5.921578419670626,-10.13022181848534,0.4329840138690353
240,5.480638923383658,-5.2178255469198005,0.3163247084843749
173,5.153291594555583,-2.9245320345653494,0.4378591668985577
121,4.7957905456793855,-5.985669390641146,0.36615183077823465
247,5.509388336668463,-6.1929846210327515,0.4154320372442782
476,6.1654178542524285,-1.849075891604501,0.27862006271517636
313,5.7462031905721025,-2.837005867465368,0.36758411022056586
327,5.789960170927834,-3.061237888434041,0.33173417742930394
306,5.72358510198506,-4.631400426122434,0.34053859093002753
497,6.20859002611675,-8.886565141291262,0.38717000012183655
376,5.92958914341649,-2.8056563175144817,0.29170283686271953
212,5.356586274719183,-1.8471821363707883,0.31484554763433437
395,5.978885764926439,-3.4661245516048416,0.44013768432169587
433,6.070737728025585,-7.509733601976962,0.36029626141265236
340,5.828945617639619,-4.9411670202142135,0.3114595260044265
210,5.347107530765088,-4.791443687455757,0.2701704888394
110,4.700480365883325,-2.569289082980222,0.3056280753759967
413,6.023447592985246,-2.0624183788091512,0.25688742613566895
42,3.7376696185214637,-2.5908578454801727,0.39074844883344395
396,5.981414211279733,-7.2549394328130985,0.377096160604334
212,5.356586274719183,-1.822726489578117,0.4049110752522287
241,5.484796933532149,-1.4402100365011248,0.2881497648749074
491,6.196444127814887,-8.158826449370798,0.4467453588898094
462,6.1355648911033835,-1.9185135235003246,0.31846856029912485
124,4.820281565685682,-2.1860927133529704,0.32158627895630487
176,5.17048399509497,-2.7172240840834663,0.275564667700645
456,6.122492809536316,-1.4754461945883555,0.2489030893032178
452,6.113682179854355,-6.119369346570426,0.2785807966190845
254,5.537334267057907,-5.547336715384957,0.3222225831320625
355,5.8721177895035845,-8.485372021915008,0.4032646442107092
442,6.091309882100322,-4.810558804271289,0.3142432536209165
402,5.996452088643896,-5.525002988010903,0.30635554437613105
140,4.941642422680733,-4.798861905505207,0.3782700519649651
437,6.079933195118474,-4.984260101029162,0.193871875010492
273,5.60947179522159,-2.268579944514977,0.4141419152425422
380,5.940171252746747,-6.911411335310275,0.4135092317503337
92,4.521788577157736,-4.141878610993841,0.4444628831690582
389,5.963579343644153,-6.513632180520986,0.3682762379185164
423,6.047372179069919,-5.190230713941235,0.3856159309294543
156,5.04985600731364,-3.944146574159054,0.2706953875523583
396,5.981414211279733,-3.6688744354036533,0.3522105480834025
250,5.521460917902246,-2.988601488074479,0.30732496259208886
194,5.2678581591148745,-3.8299416847843553,0.2574465500175346
487,6.1882641231031235,-5.910282051352472,0.45891992976709733
52,3.951243718773735,-3.1111004219399994,0.367995917490551
31,3.433987204807727,-3.708011120142248,0.294531045280354
174,5.1590552992720005,-2.4387397332993554,0.26606376193089587
138,4.927253685229669,-2.944338519635132,0.279950679074728
109,4.691347882320887,-3.4182798458077177,0.44500072603079843
361,5.888877958360582,-8.377640205568676,0.3993684619943482
