sample_id,N,m,alpha_true,M_eff_true,M_eff_noisy
7495,388,1.0,0.2412105596304678,4.211662378175861,4.155550631213231
7496,177,1.0,0.3005919663071605,4.739392798953333,4.609178160121621
7497,247,1.0,0.4144144728691649,9.807724243731125,10.183208792585077
7498,20,1.0,0.3199690164984844,2.6078901147499174,2.605995681848312
7499,340,1.0,0.3382720325391969,7.183374664540616,7.5645251540780025
7500,156,1.0,0.46484873260244536,10.458543087884642,10.090566300738784
7501,275,1.0,0.15058921925179355,2.3298995948583796,2.0792589564236312
7502,483,1.0,0.5059536913504559,22.80095083824914,24.367713417848186
7503,215,1.0,0.3512675261287446,6.596444118195856,6.903028057075713
7504,11,1.0,0.26450890135671634,1.8856350188145439,2.012989120874319
7505,369,1.0,0.2998100842545137,5.883291827444936,6.085664415931867
7506,495,1.0,0.304566430220067,6.617383226776598,6.5327219765583635
7507,343,1.0,0.35879081552798275,8.121574732712912,7.9098939120100455
7508,474,1.0,0.46153174540537845,17.177369126212223,18.426780169582994
7509,253,1.0,0.19052992920490738,2.8698974790566014,2.691714012619449
7510,411,1.0,0.37338910900676986,9.46193736769035,9.00986471993428
7511,39,1.0,0.32265464745749817,3.2611020531687154,3.056886177570884
7512,294,1.0,0.29354543548259576,5.303616243069303,5.031076995517218
7513,500,1.0,0.4014778057047346,12.122063509025345,12.823637132079538
7514,333,1.0,0.2305480775941631,3.8154403554652845,3.3140707311774
7515,37,1.0,0.45122112542236514,5.100417730673008,4.944666087459791
7516,81,1.0,0.3568015637505706,4.796787054813478,4.51891504002106
7517,242,1.0,0.29680817257836317,5.099597300349846,5.1798390879350045
7518,35,1.0,0.4717789381459932,5.3512936380798335,4.966383057014277
7519,437,1.0,0.29650487585193624,6.066184578652738,5.849921540116533
7520,246,1.0,0.3916714602731191,8.638951678662135,9.09806476860241
7521,146,1.0,0.2462009356228658,3.410874169181574,3.5260561558676335
7522,21,1.0,0.4029264885750257,3.4100219738528352,3.4084934004092764
7523,169,1.0,0.2663301468687015,3.920607742615683,4.158125844678991
7524,182,1.0,0.38959490801100743,7.594729398712138,7.055041109812046
7525,483,1.0,0.3649191661939865,9.537262783439106,9.808337303782594
7526,471,1.0,0.45676842159512193,16.63227054147454,15.83319265801419
7527,435,1.0,0.40579271251809057,11.767378220518145,11.751136285224732
7528,178,1.0,0.37746752248323057,7.070668279954972,7.3105544570812455
7529,273,1.0,0.48132123179437325,14.879104917089014,14.936583393976631
7530,449,1.0,0.31939604410047945,7.032617374769422,7.3363997900774365
7531,196,1.0,0.255689865424236,3.855730282865979,3.569249072745731
7532,186,1.0,0.40041420226931357,8.104854357933593,7.147612292884721
7533,72,1.0,0.3753516776718044,4.979123156863059,4.799110305390149
7534,258,1.0,0.3912269362328304,8.779920609725181,8.75831931311288
7535,213,1.0,0.3054775244838543,5.143605325693657,5.086973519217043
7536,372,1.0,0.40832269920463626,11.210139876993589,11.02165587290813
7537,213,1.0,0.44512236996847737,10.874613921725308,10.713252653595932
7538,438,1.0,0.3871627013436361,10.5361089329384,10.327999866412297
7539,100,1.0,0.23963933910823645,3.0149400312574564,3.0183796263417557
7540,81,1.0,0.2734342038584158,3.325409106221336,3.3697694408187377
7541,175,1.0,0.2859023980787141,4.378143147211646,4.7014154352478945
7542,168,1.0,0.31269111003159245,4.964030365571566,4.984801697954701
7543,143,1.0,0.30610069385821664,4.568249933442954,4.796680218861013
7544,262,1.0,0.3887143461266257,8.710205575174202,8.562705502697321
7545,234,1.0,0.3659816630637554,7.363589328348448,6.994374949120793
7546,136,1.0,0.2817887056199764,3.9921529083447123,4.374030083599118
7547,211,1.0,0.3787441692624818,7.59116493706177,8.020288763067676
7548,274,1.0,0.3277120646002365,6.293326590412948,6.572397649953358
7549,33,1.0,0.3433514550033418,3.3218802356496044,3.396276707955916
7550,495,1.0,0.422400486538596,13.7468295269371,13.974364226117734
7551,155,1.0,0.41973792313346014,8.305490349893482,8.548921435083992
7552,95,1.0,0.30527796911795524,4.015646232855841,3.6777916757896407
7553,412,1.0,0.342942843483054,7.884248182870401,7.690687858686257
7554,384,1.0,0.23127372092725035,3.9599335508807947,3.7290776265309376
7555,101,1.0,0.3040365899969383,4.068057058896373,3.781620825480696
7556,50,1.0,0.42872869413862613,5.350534778751231,5.247486820483294
7557,197,1.0,0.3003675513168005,4.888585349776524,4.873394135359336
7558,252,1.0,0.3881913105677278,8.554661372667422,7.667459116648779
7559,425,1.0,0.2800828816936939,5.447117527363138,5.44579887103912
7560,462,1.0,0.42929145677326813,13.928618246352068,12.973678280293054
7561,354,1.0,0.3274237600460309,6.832886903348771,6.729342171385564
7562,406,1.0,0.46100001124454637,15.94154945530645,15.358116125701018
7563,321,1.0,0.3908684860835928,9.54363513530017,9.625735406559494
7564,485,1.0,0.4274157191043839,14.058152059388966,13.901811399690727
7565,415,1.0,0.4124380241100193,12.016627091113596,11.34456132836444
7566,489,1.0,0.32063933676971695,7.282797072425859,7.399635140289473
7567,151,1.0,0.40438535876875065,7.605825804420274,7.779364906521312
7568,365,1.0,0.36848737213467325,8.793718604656958,8.354699844838205
7569,267,1.0,0.3530159711091831,7.187820604510843,7.523443134772779
7570,389,1.0,0.31810294463687294,6.6660811250144425,6.351086235375766
7571,53,1.0,0.39353088376231876,4.770411099339778,4.5846929741309435
7572,334,1.0,0.27934386090445573,5.069826323205109,5.1868993367204155
7573,188,1.0,0.2803272378634809,4.34018646585699,4.0993704149494965
7574,233,1.0,0.46631904332303475,12.704077904711948,13.80740720836491
7575,191,1.0,0.291159661475119,4.614715195586364,4.910836354955054
7576,341,1.0,0.3793524967742697,9.137064641169854,9.083735410909654
7577,348,1.0,0.3728270578688945,8.862770671345054,9.091953929692496
7578,393,1.0,0.3773645556469637,9.528659147444314,9.29552819550341
7579,254,1.0,0.27976649632631423,4.707517066235403,4.456899773439006
7580,167,1.0,0.29875141397758087,4.613597346576149,4.521966819242438
7581,82,1.0,0.3452941821596814,4.579613099616105,4.2059311585380215
7582,334,1.0,0.3943984828799421,9.893769261015578,9.372636181682353
7583,379,1.0,0.3132087560176703,6.421734988385874,6.409520393956324
7584,251,1.0,0.3036427778848902,5.353571346002536,5.424524594957879
7585,478,1.0,0.33840411185493235,8.067322480451317,7.980559829056837
7586,74,1.0,0.42908359187768336,6.33952414645048,6.820743515014375
7587,478,1.0,0.24892169487739307,4.644807645241652,4.56035577575179
7588,487,1.0,0.4580523626360208,17.022721358943397,17.478584051066044
7589,74,1.0,0.3760192303935968,5.045068562545631,4.961653460453205
7590,42,1.0,0.350009463063644,3.699581614908229,3.692357371715485
7591,486,1.0,0.19663340524723702,3.3750673081708973,3.3564641572849294
7592,419,1.0,0.265000302825124,4.953218771868929,5.295037739980177
7593,380,1.0,0.3766992808603566,9.371360087082056,9.062304177455744
7594,272,1.0,0.27122171973465353,4.574124329012098,5.003254245612652
7595,84,1.0,0.2950239394671509,3.6957999530293275,3.7944177433061608
7596,320,1.0,0.411550848941329,10.739810050863941,10.649283257868722
7597,23,1.0,0.25288217343271635,2.2098189566582165,2.3696264724134926
7598,232,1.0,0.4191564150803868,9.806396830990654,9.822394016978873
7599,182,1.0,0.5736500887057281,19.792021415285593,19.294197897645272
7600,149,1.0,0.40089839429976054,7.434074097579985,7.512217953962129
7601,495,1.0,0.3708615262704231,9.984478744598846,9.96033432493414
7602,359,1.0,0.43752076908945203,13.119185964634537,12.276644081713982
7603,329,1.0,0.47226292538037995,15.444658092869881,15.706346613504705
7604,326,1.0,0.3409035459218562,7.19059438923097,7.335158212387634
7605,120,1.0,0.41699883966961626,7.362345040812907,7.315386433053457
7606,152,1.0,0.36780828548889577,6.346001191223801,6.35144527223709
7607,109,1.0,0.35251412755744904,5.226628405089241,5.159499051225316
7608,494,1.0,0.41480131244669477,13.102720403364188,12.638784220917731
7609,216,1.0,0.38484562966857594,7.914150846122851,7.874198288821511
7610,94,1.0,0.2952504011185224,3.8244306512958093,3.611095801047227
7611,208,1.0,0.3847561926389997,7.7963122201966755,7.2181054411746794
7612,31,1.0,0.39686055625732053,3.907172912329034,3.5935531219435464
7613,323,1.0,0.40315847222479745,10.270846896405985,9.823523937284852
7614,17,1.0,0.44523674268281377,3.530539459414431,3.5990911981986167
7615,177,1.0,0.27661213561292003,4.186168313049015,4.062682719235434
7616,243,1.0,0.44660372141210486,11.625740897272207,10.82146405310822
7617,492,1.0,0.2910094973166573,6.072778087518883,6.04501140115818
7618,167,1.0,0.35852211781099896,6.264595245353712,6.05918121277116
7619,265,1.0,0.4407209755755116,11.69432840257006,12.227916660059243
7620,116,1.0,0.40848506256074335,6.9710829560764545,7.4444609334842475
7621,454,1.0,0.4407594992861144,14.82936679391299,14.618373757437398
7622,449,1.0,0.4123134642534151,12.403860603163903,12.01141117746019
7623,129,1.0,0.21107225814902503,2.789246752974905,2.7886202303320746
7624,80,1.0,0.17689034405396023,2.170892121706411,2.0085168082014517
7625,41,1.0,0.4524467150487684,5.366594213693832,5.184559713552707
7626,46,1.0,0.35323896721064446,3.866792425361568,3.7697311544049654
7627,448,1.0,0.37969808531035726,10.155122942569033,10.998788738226377
7628,353,1.0,0.2994101397285663,5.792013701317449,5.829350366547714
7629,423,1.0,0.34773961393358543,8.189975176059823,8.098720541761583
7630,133,1.0,0.39437274014706103,6.880011930118524,6.435384374393244
7631,400,1.0,0.395613402533079,10.700641314835446,10.58499755998495
7632,291,1.0,0.4652956248871755,14.010015893465727,14.150590973639815
7633,481,1.0,0.3472587763012901,8.538830979773039,8.051975180128633
7634,361,1.0,0.33173676629277327,7.053735474149468,7.022627853894956
7635,254,1.0,0.4158566697123489,10.001523059697302,10.09239958702171
7636,170,1.0,0.4480486942130731,9.98503810876514,10.000615284558895
7637,499,1.0,0.41963452947610447,13.558640722864627,13.711668192123952
7638,499,1.0,0.20713583993794357,3.621373529265844,3.6125797079133974
7639,13,1.0,0.4198178219109644,2.9353052537636324,3.109891307531714
7640,138,1.0,0.39111157265382335,6.869600393559691,7.644306942613067
7641,372,1.0,0.2760768388011684,5.124687279288765,5.170415534057626
7642,145,1.0,0.33415199459931555,5.275036013905834,5.625878725652481
7643,284,1.0,0.40958197888115544,10.111951560705892,10.012644264982079
7644,236,1.0,0.37230753183535026,7.646329537607932,8.677691946442453
7645,431,1.0,0.5530131395319691,28.63522145829752,31.536080332245657
7646,233,1.0,0.2377700089017382,3.654990381610753,3.770759601842976
7647,384,1.0,0.33579759960856315,7.375852474344503,7.03552328165033
7648,246,1.0,0.337558079150701,6.413269083520003,6.588048570109317
7649,357,1.0,0.4265020007186936,12.266427642177442,11.735291991804155
7650,196,1.0,0.3087755082351935,5.102611851728638,4.942553004732479
7651,139,1.0,0.41458422708985204,7.734996733022736,7.145646649117124
7652,301,1.0,0.5144149282253969,18.8369942813728,17.567645087238176
7653,206,1.0,0.27711017418690975,4.37719756022563,3.89178122029767
7654,66,1.0,0.41973254666492016,5.8039252420337455,5.346295827864246
7655,127,1.0,0.40811856971744004,7.221066850162068,7.229969023945938
7656,126,1.0,0.39993391675880213,6.9184597515325255,7.118929882031395
7657,135,1.0,0.3929136235413808,6.871272314212094,6.796860330089063
7658,410,1.0,0.4332204446368181,13.549129202053663,13.323058876091254
7659,269,1.0,0.37992963887879033,8.377894869815405,8.062784939581967
7660,254,1.0,0.4063965916977215,9.491092936886792,9.432576350963517
7661,500,1.0,0.44846735878999533,16.23304338251684,16.345043476060457
7662,308,1.0,0.2510957026971342,4.215648485803257,4.104232021324767
7663,399,1.0,0.3543911227343317,8.351446526321173,7.960031932003389
7664,495,1.0,0.39723016244259424,11.759218520331007,12.151839559489135
7665,476,1.0,0.3040665764977971,6.518846868351243,6.008918135840058
7666,13,1.0,0.42605005442466837,2.9826042054584097,2.826043516919497
7667,185,1.0,0.32015901947671055,5.319312162740674,4.715338375017202
7668,199,1.0,0.41858814066677685,9.167958419469354,8.416230317548585
7669,87,1.0,0.17813106503681117,2.2155860912948815,2.099096061933895
7670,462,1.0,0.2193168419450559,3.8406157889968826,3.9048570309959736
7671,398,1.0,0.3875040479303084,10.173378778122634,9.24467494599628
7672,454,1.0,0.29003950060369543,5.8972719107257126,5.977136212151248
7673,52,1.0,0.4925500480932672,7.001926206892213,7.129094615166072
7674,230,1.0,0.34179531320258916,6.415455625814326,6.330158121663847
7675,10,1.0,0.34839210579539326,2.2304480159819073,2.340736802534785
7676,56,1.0,0.32696752734509665,3.7290715520575173,3.4822068730166054
7677,110,1.0,0.3112616086489129,4.319238355345442,4.361896590912317
7678,330,1.0,0.35718054266135274,7.935315083564393,7.532336489001122
7679,268,1.0,0.2662553143027335,4.4310208414394365,4.7482771115442794
7680,207,1.0,0.26792669733186303,4.17359483038651,4.039328016461166
7681,193,1.0,0.39514911381124923,8.000846626628062,7.837053673002457
7682,463,1.0,0.5084327419896664,22.660456379111306,23.268969977897882
7683,66,1.0,0.4530936456208171,6.674577730636042,7.062031535105464
7684,329,1.0,0.2687202343618171,4.747024483148165,5.047701949958454
7685,275,1.0,0.4865879132858847,15.37976874406823,14.387054963538768
7686,270,1.0,0.26562287313923383,4.4241091041526595,4.380405787708104
7687,79,1.0,0.3554554335823031,4.726306264880381,4.672591344745341
7688,89,1.0,0.35781225876739436,4.983284033813088,4.623623597044078
7689,121,1.0,0.4392501760073732,8.219849017904371,9.296078763175975
7690,306,1.0,0.2583450282737249,4.387062001061913,4.6113738830212725
7691,308,1.0,0.4361125340732011,12.16993221140816,12.75503600068852
7692,241,1.0,0.31228359361629654,5.544531333360836,5.405721919925374
7693,450,1.0,0.34264483049216676,8.111656509354892,7.75533680890475
7694,328,1.0,0.31970472505114594,6.372894888134469,6.00549462547114
7695,27,1.0,0.46019953392402174,4.557355812342563,4.870125003175716
7696,415,1.0,0.24913076151642569,4.489896356838083,4.267336614140326
7697,415,1.0,0.23459658147349643,4.113250258030791,3.6750430275786043
7698,237,1.0,0.3797962494621472,7.978486512901579,7.852046761046288
7699,234,1.0,0.3096900051382582,5.416546440416932,5.310533539729601
7700,126,1.0,0.30693319073875835,4.4123853415887835,4.654618672089057
7701,253,1.0,0.3842643897653889,8.383659680572825,7.5849270533427
7702,31,1.0,0.2553841105570059,2.4036436363214104,2.283596211544541
7703,497,1.0,0.3992960269545551,11.93010849549517,11.9895118485255
7704,265,1.0,0.3084062242646709,5.589128703642679,5.6726201252901545
7705,399,1.0,0.35615922881593,8.440350866870393,7.8090157177812864
7706,283,1.0,0.377696493566979,8.433952285067255,8.28256215323796
7707,209,1.0,0.3041657792873927,5.078191838683238,4.79133221599072
7708,263,1.0,0.34064020741868334,6.673201336578731,6.755126073985276
7709,337,1.0,0.26421287249851083,4.654064059622672,4.869534187304346
7710,338,1.0,0.38675688633972155,9.507710486305704,9.536695841096144
7711,379,1.0,0.39463336622945877,10.41398797163134,10.249919635620275
7712,209,1.0,0.2552045343505793,3.909415698544059,4.365832597282754
7713,204,1.0,0.2575310787790615,3.933702833419366,3.9509095880162235
7714,25,1.0,0.21470775598400813,1.9959449655683956,1.9980356234824548
7715,76,1.0,0.28387140174105363,3.41907943529043,3.085183037308697
7716,487,1.0,0.31926330066008063,7.211562417607508,7.086002266336243
7717,355,1.0,0.3800375689896045,9.314994089441512,9.081375603889196
7718,40,1.0,0.2893586690227425,2.907836253259019,2.680984465628019
7719,14,1.0,0.42038308640902866,3.032584012324541,3.131865461939818
7720,136,1.0,0.26381650688501673,3.6547929803938057,3.594496255551861
7721,98,1.0,0.2822565312658648,3.647846583975045,3.6325192894568294
7722,396,1.0,0.32958415303267574,7.1805740904714,7.465973031386178
7723,97,1.0,0.47725090429519545,8.875413726806537,8.57743238707817
7724,40,1.0,0.38529174951577794,4.142480730418105,4.180651450207528
7725,439,1.0,0.2695186016907968,5.1545806904435665,5.3932062233506715
7726,141,1.0,0.4139399671334407,7.75617659832812,7.565131354533723
7727,239,1.0,0.4198398800059994,9.966583034441406,9.734189504696255
7728,198,1.0,0.43551514217014853,10.005354179976674,9.699082512326095
7729,458,1.0,0.2931129296012859,6.024681264619741,6.393131749251492
7730,139,1.0,0.43311945921671713,8.47581387781805,8.158282271376518
7731,288,1.0,0.3140131222600458,5.91945214537601,5.963200197244421
7732,191,1.0,0.28019606682716014,4.35648855875806,4.552296417661436
7733,254,1.0,0.4232692566126043,10.420586896886054,10.7354721361648
7734,427,1.0,0.28002943817584947,5.452519657842256,5.746817989300181
7735,459,1.0,0.4390627330252605,14.746968497631254,14.502942266608391
7736,352,1.0,0.26619599536340155,4.762987689630335,4.575954585743226
7737,417,1.0,0.3199989345147809,6.893515332414806,6.519044196346043
7738,128,1.0,0.4645425096276721,9.525518122445613,9.22730311359801
7739,139,1.0,0.3457399822097789,5.507137233808754,5.262510813426374
7740,157,1.0,0.3242142798579729,5.15159869422164,4.745710891387324
7741,314,1.0,0.3927910037314206,9.566905909833388,9.03758543285694
7742,168,1.0,0.24924366528677844,3.586280392559163,3.4128704805457013
7743,298,1.0,0.38572254133142125,9.002455539252907,8.778412285088136
7744,405,1.0,0.35173540926487373,8.262933541038858,8.497677956100878
7745,237,1.0,0.4783801439899361,13.678310425540364,12.785024952552329
7746,238,1.0,0.36333486704004686,7.302865005202139,6.526770061819801
7747,273,1.0,0.3233064867245501,6.1323535658119,6.36700445633657
7748,229,1.0,0.37153187393835785,7.529291284368685,6.693408303381341
7749,280,1.0,0.2868187082712241,5.033739138073216,5.252514907438464
7750,70,1.0,0.39052851681533873,5.254887235455763,5.127399686043571
7751,131,1.0,0.4296450661516049,8.12222780226693,8.022339712569087
7752,76,1.0,0.3270103403561545,4.121406891534812,4.309653686882817
7753,226,1.0,0.23655641953922224,3.6047857997079995,3.847804672594229
7754,208,1.0,0.3785258770776795,7.541312836080551,7.8548320712489
7755,213,1.0,0.29288279294536534,4.807754923524406,4.583633043439241
7756,418,1.0,0.42086231534818397,12.681023836251844,12.898204964252256
7757,483,1.0,0.38001048428309203,10.469550810510714,9.530723356190618
7758,262,1.0,0.3397901991189909,6.633077587667653,6.970083085509661
7759,297,1.0,0.1965476276333959,3.0620650590853775,2.891652729280263
7760,485,1.0,0.281030200388271,5.685576913784718,5.549606519528227
7761,329,1.0,0.2976987716034366,5.615211601640461,5.775635636868865
7762,478,1.0,0.30927869359967086,6.740466575389104,6.476738956802741
7763,123,1.0,0.344260118561689,5.2416857610595535,5.08163634667493
7764,360,1.0,0.3156224616021849,6.409534476041964,6.112000785518895
7765,205,1.0,0.15739898437623925,2.3113606209715103,2.2379208057907243
7766,486,1.0,0.4576005135621456,16.959230252857594,16.143506491588262
7767,401,1.0,0.2728430016011595,5.131563698753025,5.459033967281792
7768,156,1.0,0.30002397881905923,4.549775503057932,4.618662362121977
7769,139,1.0,0.3821256371917435,6.590234920481943,6.411963183139814
7770,368,1.0,0.3508551744681442,7.9476911892726445,7.17984864005636
7771,326,1.0,0.3328765998262018,6.864222134075482,6.858361781472758
7772,382,1.0,0.38106871070235576,9.63703767145137,9.095538841561444
7773,469,1.0,0.3784665752512831,10.255329949478712,11.173420710285164
7774,86,1.0,0.3637193945412103,5.053759903827201,4.786539551745844
7775,383,1.0,0.40316982019623937,11.001902331890816,11.695430647853152
7776,445,1.0,0.4921563761331776,20.109777510571767,21.65656608019265
7777,465,1.0,0.3188552444559798,7.088124927905763,7.401896064074494
7778,56,1.0,0.3725737223894321,4.480525162566056,4.580576722688816
7779,155,1.0,0.5159037575911283,13.489639804655653,13.461990601381558
7780,368,1.0,0.32088551401384696,6.657993949864456,6.45695809954489
7781,138,1.0,0.32671037670416425,5.001735276851881,5.197184767323148
7782,497,1.0,0.24303299462026232,4.5217189779906235,4.702261314572694
7783,408,1.0,0.4237371146134592,12.771255833003169,12.882710893434322
7784,429,1.0,0.2714302338821252,5.182370977273788,5.154053665856428
7785,224,1.0,0.42208627982804925,9.81764767892647,9.662451081942727
7786,166,1.0,0.31479984252684456,4.999075277220226,5.223075601521859
7787,125,1.0,0.1986587652243098,2.6095736230361584,2.7465546646193006
7788,277,1.0,0.23998515582641422,3.8561941191826086,3.6644096030230315
7789,320,1.0,0.4601509682363132,14.215010607370514,12.656249340476991
7790,265,1.0,0.33936644464399485,6.643062473961424,6.52377767489237
7791,251,1.0,0.3373666458816242,6.4501508946386386,6.745169256675493
7792,297,1.0,0.4540716871142392,13.26809867657797,12.471502292729182
7793,341,1.0,0.4320962780902854,12.427785260473467,12.267379011778184
7794,428,1.0,0.38192123735925204,10.115893776093854,10.50177269044613
7795,224,1.0,0.4200188718661526,9.708419217720177,9.502512592764784
7796,432,1.0,0.39713796618694996,11.133985596073714,11.271173932631248
7797,82,1.0,0.4424278866119369,7.026266498533503,6.963974428295266
7798,213,1.0,0.4698603289057698,12.416900650806452,11.706191316802492
7799,392,1.0,0.20902381171039913,3.4838427061196704,3.3568589091891083
7800,289,1.0,0.4248890401853733,11.107300521809389,12.133306023080612
7801,135,1.0,0.4664369773348574,9.855222725980475,10.196754645386749
7802,78,1.0,0.4355341815946221,6.669171326330767,6.940602310680336
7803,277,1.0,0.405789000354034,9.797864382832431,9.738003518741051
7804,96,1.0,0.3145800363563143,4.2032280777458935,4.3918846031591094
7805,42,1.0,0.3384086625576029,3.5425959464499375,3.4112418923695618
7806,469,1.0,0.33003135230620123,7.61326217221146,7.903827640366648
7807,166,1.0,0.3975805342571395,7.632586937600026,7.317519479590788
7808,108,1.0,0.2194535375950954,2.7941005870458198,2.5859019360246163
7809,80,1.0,0.3968225564942157,5.691005874116918,5.815465651379749
7810,32,1.0,0.3673848891775433,3.5724763134990565,3.882653621870282
7811,130,1.0,0.3969880692225551,6.905741060191479,6.618131075615775
7812,477,1.0,0.23464273337324065,4.251036891060424,3.930385501794463
7813,157,1.0,0.43395839011369963,8.972822528307088,8.791926208439008
7814,65,1.0,0.25961144412998816,2.9556503389165414,2.794375763419252
7815,138,1.0,0.3410012142388343,5.366626449978365,5.362689931718051
7816,207,1.0,0.28052389978620984,4.463597576357822,4.233181575841303
7817,215,1.0,0.3364241951925804,6.091001854278346,5.836599798846708
7818,76,1.0,0.40911972310472206,5.881362336869346,5.871881898941239
7819,63,1.0,0.38320701725211476,4.892377103343128,5.166338879466269
7820,324,1.0,0.24526038126223054,4.127976596300713,4.032889209248935
7821,323,1.0,0.2967725846553638,5.5547244239037665,5.650141108668026
7822,365,1.0,0.3199010658455404,6.602071423194577,6.305593816207892
7823,160,1.0,0.35580873648061484,6.08478371968905,5.865641692421676
7824,416,1.0,0.41787532613203526,12.429523497733866,12.123340559968893
7825,281,1.0,0.2773612231069824,4.777230319003212,4.774598213390264
7826,347,1.0,0.35606509754333254,8.026434430963223,8.567441157133233
7827,289,1.0,0.4371965671784616,11.909570209726636,12.210783992550356
7828,52,1.0,0.33240772266316615,3.718885126467759,3.976674933063544
7829,280,1.0,0.22108435756797612,3.475588577335885,3.575285467584896
7830,236,1.0,0.3167901565357165,5.645665783447436,5.51165387560528
7831,187,1.0,0.30867523151364007,5.026448461133181,4.660845851395613
7832,214,1.0,0.4453252625025323,10.9091804456935,10.501297513741331
7833,137,1.0,0.29986845288064,4.372553084744707,4.285983349831635
7834,110,1.0,0.32866766993574603,4.68748377240553,4.8381837219326425
7835,179,1.0,0.22845403074939186,3.2709458583335587,3.290089371144802
7836,350,1.0,0.3301340449968799,6.916453703028288,7.315592207632895
7837,358,1.0,0.23871310421114486,4.070477374464814,4.021793251355225
7838,108,1.0,0.38722190621793706,6.128952037244466,5.478535050468205
7839,146,1.0,0.4389194153732687,8.912026929124917,9.235139258898728
7840,8,1.0,0.4068109449383506,2.3301661604081922,2.227411836259181
7841,476,1.0,0.2355813463931861,4.273603742832771,4.3884552474762595
7842,128,1.0,0.3429462239972181,5.280313430172678,5.169883432061381
7843,31,1.0,0.3083716828170995,2.883325781154495,2.704757190799599
7844,381,1.0,0.4408776635949679,13.736376098536457,13.362415482212487
7845,445,1.0,0.306955920309724,6.500245876886043,6.594581551431097
7846,481,1.0,0.38430144917373876,10.73376887855487,10.887205882848642
7847,95,1.0,0.2646804831748322,3.337834808964084,3.2429747574569916
7848,204,1.0,0.42117892202820983,9.392204589462608,9.832036351859022
7849,477,1.0,0.4232717203595815,13.606332582618643,12.72843717273619
7850,168,1.0,0.3699162612809087,6.65546018488127,6.820456976869705
7851,495,1.0,0.3798857682647346,10.559471106122315,10.176766929539044
7852,17,1.0,0.33200850252978137,2.5616483031305215,2.75938549882767
7853,111,1.0,0.3925271422662391,6.351039062052566,6.216030019991401
7854,304,1.0,0.3235654883947314,6.358756633558765,6.346087591065473
7855,146,1.0,0.43208012978311244,8.613385062149048,8.491744820497278
7856,229,1.0,0.37858531956820757,7.8234636708829415,6.96970562627469
7857,423,1.0,0.27676022795113514,5.331710482722388,5.442469486801497
7858,116,1.0,0.42920787196577637,7.692750024991113,7.830730381540965
7859,442,1.0,0.30786861577291763,6.522926608999622,6.43265123866795
7860,417,1.0,0.3259145432664021,7.143983546602407,7.542252928562326
7861,5,1.0,0.3764424671571033,1.8328291900205556,1.8146526727241725
7862,262,1.0,0.22232715331458533,3.448689080599827,3.2853108159564
7863,5,1.0,0.4886963975458021,2.1957562272987543,2.309762252111211
7864,447,1.0,0.20285359695971175,3.448453816912893,3.8972991539356254
7865,369,1.0,0.35176055564458053,7.997948824042486,7.658239772803164
7866,372,1.0,0.4281275972805984,12.60434762933816,11.712849837893991
7867,464,1.0,0.2975749215916584,6.215683309986229,5.683837322422789
7868,100,1.0,0.37234975617762545,5.55519761051621,5.630195558175583
7869,74,1.0,0.2848628329757412,3.407804273258253,3.3205808193999538
7870,281,1.0,0.3292581711569132,6.401128780447666,6.422063907642796
7871,33,1.0,0.34333239986219694,3.32165891795135,3.561985521375264
7872,407,1.0,0.31241003341197443,6.535269123077348,6.920096102104173
7873,102,1.0,0.28938721337321627,3.8129684036598666,4.006020258090928
7874,423,1.0,0.2571431261704724,4.735276819024186,4.382769094805339
7875,92,1.0,0.353019769381225,4.93464512592999,4.953929505444639
7876,359,1.0,0.3075076163840065,6.105356154965159,6.111616124237767
7877,52,1.0,0.393514215444772,4.734473711795992,4.862727072873616
7878,190,1.0,0.215297199792393,3.094633833155844,3.047619374439361
7879,294,1.0,0.3539656785311194,7.476704864813276,7.815066300482257
7880,434,1.0,0.37539251755044895,9.774485564871759,9.477630986758935
7881,241,1.0,0.3897276266089016,8.478867499695752,8.536216857960193
7882,369,1.0,0.37331130528879086,9.084477705964991,9.286743128899388
7883,180,1.0,0.31846463944893966,5.226663556479485,5.212452539370819
7884,26,1.0,0.20902682582130072,1.9759110389975802,2.10287183649551
7885,53,1.0,0.29123906661008586,3.1781653968242534,3.1139522194687483
7886,408,1.0,0.3646672039361185,8.954104160555238,8.041106879316692
7887,19,1.0,0.36143728089033716,2.898606251043903,2.677996547066216
7888,351,1.0,0.38747062183453745,9.687946485523202,10.600433966786772
7889,280,1.0,0.34352420703332287,6.928799945911227,7.460012099170375
7890,200,1.0,0.4421759118594838,10.410223091266287,10.320781026109126
7891,203,1.0,0.35475744279651306,6.585691665330837,6.216006596117047
7892,199,1.0,0.49837928050482616,13.986232459842617,13.713160655611215
7893,439,1.0,0.22608743195516717,3.9575646433692495,3.709582178351954
7894,293,1.0,0.3937091698896208,9.358977496786538,9.487439704828383
7895,107,1.0,0.3595500035439014,5.366176393983532,5.54506967451659
7896,244,1.0,0.2200238584818393,3.3518356924495363,3.303464144154688
7897,76,1.0,0.23405217378652238,2.755551357605068,2.9219032638290154
7898,370,1.0,0.27219275890993466,5.0008740038432276,5.341901818730871
7899,192,1.0,0.3382083549229807,5.918771205951221,5.611693380393617
7900,429,1.0,0.39809161264157567,11.167582478650338,11.377127528486632
7901,394,1.0,0.45536440957042446,15.201855658520335,15.089750845971212
