matrix_id,n_obs,identity_functional
3304,20,110.16488482990084
3305,20,128.29860986088363
3306,20,111.39186545313241
3307,20,112.90591795640043
3308,20,112.88517639072765
3309,20,111.08015153686151
3310,20,106.34013787958125
3311,20,116.87792061769139
3312,20,104.9769896600007
3313,20,108.84233790841813
3314,20,109.06512513025638
3315,20,111.1712862664476
3316,20,114.65496375847803
3317,20,113.0824480299748
3318,20,112.17482638828047
3319,20,122.5109967624055
3320,20,106.00466044142162
3321,20,115.08592752178912
3322,20,118.5126972504577
3323,20,114.60762515415615
3324,20,112.47773295665047
3325,20,106.58775833596421
3326,20,118.56406217597242
3327,20,116.05215607137484
3328,20,115.89353696191125
3329,20,116.17554232054894
3330,20,110.18932338640099
3331,20,113.90809382936808
3332,20,109.3777802331994
3333,20,108.52816601537049
3334,20,116.44002016944886
3335,20,111.15345590605526
3336,20,114.17014686397619
3337,20,111.63696959318261
3338,20,113.95632706532783
3339,20,115.74963405907295
3340,20,116.44084461774011
3341,20,115.52690048612172
3342,20,107.35180476291026
3343,20,116.96809392187674
3344,20,120.88825010689399
3345,20,118.269040514008
3346,20,120.5947154286059
3347,20,112.00836928413838
3348,20,119.74051640666676
3349,20,116.25845885459024
3350,20,125.90913667779
3351,20,114.72031744815943
3352,20,111.53009128804436
3353,20,108.20594510068435
3354,20,122.40119235237617
3355,20,115.11191568092258
3356,20,117.29754409558504
3357,20,108.54665772152597
3358,20,117.91826145484916
3359,20,110.04277621335895
3360,20,108.30447330029986
3361,20,113.72797505705316
3362,20,114.31975390828354
3363,20,126.48237348825415
3364,20,118.30454706794765
3365,20,106.00473185268476
3366,20,113.44350375907788
3367,20,112.30520467787316
3368,20,115.75915257363397
3369,20,119.60112845594281
3370,20,112.2533312674947
3371,20,110.25179419639977
3372,20,121.20501429639012
3373,20,113.95206805275214
3374,20,130.85044927573028
3375,20,114.17000078375307
3376,20,124.97609868879253
3377,20,114.85215623897795
3378,20,111.53860547990911
3379,20,107.35413228366241
3380,20,115.24168291115325
3381,20,107.32066396736943
3382,20,112.66065161178932
3383,20,114.77994304359756
3384,20,111.29095542062738
3385,20,123.01297881704451
3386,20,126.79440387538651
3387,20,113.3816553479125
3388,20,115.92759010940395
3389,20,120.36994408262828
3390,20,110.86319371522495
3391,20,109.72805600514423
3392,20,124.44812387887696
3393,20,104.26400877074659
3394,20,120.2843609182178
3395,20,110.75385813279752
3396,20,115.91995199368688
3397,20,107.20015930942075
3398,20,120.51683880262675
3399,20,109.21095737566944
3400,20,108.24347675077684
3401,20,112.84637437185609
3402,20,106.28460949656808
3403,20,132.07317948306797
3404,20,116.78413418441505
3405,20,124.7579004372277
3406,20,124.83170998184873
3407,20,108.84512945953189
3408,20,122.65364505571347
3409,20,125.75602084932903
3410,20,105.81027464301609
3411,20,112.97937377700372
3412,20,111.29684848254144
3413,20,112.52773713964169
3414,20,109.5799992257626
3415,20,111.05017357562696
3416,20,119.02008174233428
3417,20,111.85677761517029
3418,20,112.24287390609638
3419,20,121.99977865708496
3420,20,117.99161059920291
3421,20,108.52927685566242
3422,20,113.86532934146149
3423,20,111.62730349180259
3424,20,113.8072968809939
3425,20,110.0903253348981
3426,20,105.76038311083818
3427,20,114.47891923628632
3428,20,110.74840688209204
3429,20,112.91733182656665
3430,20,110.35449792862427
3431,20,120.90649031050106
3432,20,112.23466704847294
3433,20,124.92712116082855
3434,20,117.49918961536429
3435,20,110.30698238617416
3436,20,107.84986922931239
3437,20,108.5467183043268
3438,20,112.45326856280133
3439,20,110.21591769595926
3440,20,110.08583738769107
3441,20,112.05262627688398
3442,20,112.94327046155189
3443,20,105.4952938560196
3444,20,110.60110101001206
3445,20,113.78484727835483
3446,20,114.84085970489909
3447,20,113.76622139957708
3448,20,106.25913207532659
3449,20,113.20684982126797
3450,20,109.48095516570132
3451,20,108.36958089278237
3452,20,108.81736862746348
3453,20,146.18186494971036
3454,20,101.8822445235846
3455,20,104.3608627340009
3456,20,106.52525391720573
3457,20,135.40102745933638
3458,20,112.9709926342179
3459,20,112.71079493999774
3460,20,107.7979102413014
3461,20,106.65438483558803
3462,20,125.5452515089416
3463,20,109.07720547396899
3464,20,126.83440884571782
3465,20,104.62778964403046
3466,20,106.69875392977036
3467,20,106.72494658021995
3468,20,113.04870670928516
3469,20,113.6619280304695
3470,20,110.16130943433723
3471,20,116.71955920406667
3472,20,108.03313389419087
3473,20,122.02838165645183
3474,20,108.29933137
3475,20,112.49794953958823
3476,20,118.11355290750082
3477,20,112.38029352697771
3478,20,109.93977862420199
3479,20,108.38434532569025
3480,20,109.09529882301234
3481,20,109.31214668384852
3482,20,113.35875109855274
3483,20,114.60890840727325
3484,20,125.08435326370527
3485,20,104.52194288073483
3486,20,111.70748219360223
3487,20,108.99437949896833
3488,20,114.98043013270272
3489,20,108.50642243598742
3490,20,103.00265056956114
3491,20,116.15713295793353
3492,20,113.34819452382757
3493,20,109.78447433784476
3494,20,103.6144938335721
3495,20,122.21968653890647
3496,20,103.55740003612405
3497,20,108.81546987723203
3498,20,111.41989276782792
3499,20,109.76071243433981
3500,20,118.50122127367607
3501,20,114.34835753563081
3502,20,118.95814389215226
3503,20,111.20391587897893
3504,20,114.54661596684002
3505,20,113.67228448216633
3506,20,134.47613045774455
3507,20,129.39959501225454
3508,20,120.02959286372095
3509,20,101.35700693695979
3510,20,110.04349161740535
3511,20,107.29690671505003
3512,20,107.41888180539434
3513,20,120.13515347832029
3514,20,121.16455371924553
3515,20,119.97365075346033
3516,20,110.70976704423987
3517,20,123.22268369437568
3518,20,128.2894497788219
3519,20,108.53564637472111
3520,20,104.65884733416871
3521,20,108.49413204656017
3522,20,106.01507238971561
3523,20,142.0588575031803
3524,20,113.83573981317991
3525,20,114.50249377217006
3526,20,122.18430792960443
3527,20,122.25767780737957
3528,20,121.2746857798102
3529,20,114.80752482531557
3530,20,112.1793723866812
3531,20,117.61244914623859
3532,20,124.64685225825441
3533,20,105.67971071259532
3534,20,109.60723756024674
3535,20,113.7285848928206
3536,20,107.51033956299061
3537,20,121.68659056606796
3538,20,116.30830199694186
3539,20,107.45265104971384
3540,20,114.5545009362873
3541,20,112.70810148669602
3542,20,110.61211241702496
3543,20,112.30570952448647
3544,20,120.62336744113938
3545,20,115.37910027758635
3546,20,108.45913301547984
3547,20,107.94714605089028
3548,20,110.00193828448766
3549,20,115.05462841528023
3550,20,109.3805651122716
3551,20,112.14547411742734
3552,20,119.11258721447484
3553,20,123.3458660147315
3554,20,105.69540829315719
3555,20,115.3764514567022
3556,20,112.49316593762869
3557,20,107.67417914898387
3558,20,126.1451652885184
3559,20,106.64535073640309
3560,20,107.68693924201943
3561,20,105.33181745899078
3562,20,117.4395267718869
3563,20,115.3070213002726
3564,20,111.4430401001398
3565,20,112.52838992433192
3566,20,111.41024538224472
3567,20,124.84976463949835
3568,20,135.79840402922298
3569,20,113.72299323936107
3570,20,145.91011782294302
3571,20,107.86918513311021
3572,20,109.18112427539228
3573,20,117.75051381408252
3574,20,110.83118804913165
3575,20,109.22634870842586
3576,20,112.9783601586906
3577,20,110.0189404308951
3578,20,120.06604701667544
3579,20,110.43816454390071
3580,20,113.9878516963363
3581,20,122.8484100373714
3582,20,114.43971257825956
3583,20,118.51903031029829
3584,20,114.047301097403
3585,20,104.20807673092136
3586,20,115.11518048420656
3587,20,106.03539469687072
3588,20,133.40754328916773
3589,20,112.82327916798928
3590,20,107.18496791677647
3591,20,104.17503959207625
3592,20,104.34545786227287
3593,20,110.92781239084003
3594,20,108.84859759200232
3595,20,113.66575930903397
3596,20,119.09012855516534
3597,20,124.97704322752514
3598,20,102.73397294395664
3599,20,108.62367751098964
3600,20,109.21797274146044
3601,20,102.20490113696906
3602,20,120.09420045476988
3603,20,114.5602546942688
3604,20,104.87615240414111
3605,20,108.45717097662697
3606,20,111.16396136639695
3607,20,102.72828983033781
3608,20,118.35177969993688
3609,20,119.1191768117397
3610,20,116.4191583000498
3611,20,106.13272991919146
3612,20,113.06535201975254
3613,20,116.79162509451051
3614,20,111.97858118232193
3615,20,121.96139910417013
3616,20,110.00015240199184
3617,20,112.7433749109357
3618,20,120.31625271359077
3619,20,128.65534236598353
3620,20,126.05308856380427
3621,20,109.06747288318515
3622,20,110.35511102392871
3623,20,105.86093996018349
3624,20,110.38331878336545
3625,20,117.41342085438349
3626,20,107.64506914988861
3627,20,128.43058575665242
3628,20,110.45877479304446
3629,20,115.07534735889736
3630,20,111.84478964528947
3631,20,106.09760399176886
3632,20,119.1879860010608
3633,20,110.88256948033252
3634,20,122.4599293637745
3635,20,108.30941018990288
3636,20,102.39914788998664
3637,20,126.14790844532062
3638,20,109.63053302183278
3639,20,122.43884600730705
3640,20,113.5192653722356
3641,20,129.76154972042934
3642,20,110.63960574506015
3643,20,111.56457228283466
3644,20,118.71190232173966
3645,20,111.10958553424815
3646,20,104.7654257315725
3647,20,124.42419419826018
3648,20,112.77597097653094
3649,20,120.99761982306475
3650,20,126.64791304133928
3651,20,111.77813105904627
3652,20,115.92477625859836
3653,20,120.06122571920808
3654,20,120.6684539136792
3655,20,114.6401449756559
3656,20,109.21952179043505
3657,20,110.90663940598947
3658,20,115.6372661209275
3659,20,125.28072428701029
3660,20,113.6821620216829
3661,20,110.78703945546852
3662,20,115.94652006404931
3663,20,110.60466089787435
3664,20,137.30258323649656
3665,20,106.05572456391947
3666,20,113.74303753441501
3667,20,114.15417761344182
3668,20,116.95873589184995
3669,20,109.73034411562583
3670,20,117.133906272612
3671,20,107.61947347327755
3672,20,119.17876885189409
3673,20,113.23680843538729
3674,20,114.21504774592954
3675,20,116.5986612210528
3676,20,119.58666531672546
3677,20,119.08420181991842
3678,20,116.40813745982682
3679,20,110.01035927922993
3680,20,109.01269304761968
3681,20,117.6194571889056
3682,20,124.50984490714073
3683,20,128.00076919584788
3684,20,121.37124282486974
3685,20,108.57866930578712
3686,20,127.92043429087445
3687,20,112.63386503617531
3688,20,107.24701074995598
3689,20,131.42543528094
3690,20,123.66805255409562
3691,20,145.03580245312202
3692,20,116.1975863224681
3693,20,127.7291475748854
3694,20,105.40151036598392
3695,20,108.63154189018763
3696,20,118.32862997219182
3697,20,108.72502946576907
3698,20,109.23540712475787
3699,20,109.61242868207202
3700,20,115.06736939416774
3701,20,104.45543856251717
3702,20,109.36578969085849
3703,20,115.82062746191401
3704,20,109.89011918359668
3705,20,122.88996837387901
3706,20,114.86377291800991
3707,20,107.46281048478248
3708,20,109.78365903111433
3709,20,128.31585674903113
3710,20,112.36986370219051
3711,20,122.28905388869737
3712,20,111.06420023052615
3713,20,117.17415045388024
3714,20,114.00696933790103
3715,20,130.79151732620824
3716,20,110.16451144730527
3717,20,147.89567771686526
3718,20,112.7257172650045
3719,20,113.58037425410518
3720,20,115.30975127832843
3721,20,105.6750978062888
3722,20,111.99452616420426
3723,20,116.8686605196838
3724,20,110.36409591995297
3725,20,111.63437062302918
3726,20,115.1393581695304
3727,20,112.22931092749766
3728,20,109.27860359016748
3729,20,130.53879456858584
3730,20,116.10657414592427
3731,20,108.433694087161
3732,20,104.96981851946708
3733,20,118.09083525760204
3734,20,115.51160953354588
3735,20,109.36783909726444
3736,20,120.29027142743126
3737,20,104.19543813065748
3738,20,118.01134241216519
3739,20,117.81107998317572
3740,20,120.20382843416942
3741,20,127.55041862285935
3742,20,111.71655451457036
3743,20,117.5695274594315
3744,20,111.01725721428326
3745,20,102.88649847560477
3746,20,115.60283696996483
3747,20,121.38732192432128
3748,20,108.35767455241437
3749,20,110.50438292412795
3750,20,120.2915531710334
3751,20,109.10275375483131
3752,20,103.93014271646108
3753,20,114.50697427849431
3754,20,112.1816495738928
3755,20,109.20076652105058
3756,20,107.03069520364372
3757,20,117.6115025878376
3758,20,103.54523904064324
3759,20,116.11572121752738
3760,20,109.7437908596241
3761,20,119.93375251732016
3762,20,110.54978016204964
3763,20,116.92847030070646
3764,20,104.85437452372047
3765,20,114.64751145018526
3766,20,110.00301504701258
3767,20,112.08611462430358
3768,20,114.52298712258676
3769,20,103.32956437596309
3770,20,116.78204993923413
3771,20,112.28289979020892
3772,20,110.99007707160612
3773,20,110.4946391862415
3774,20,118.66191813150758
3775,20,121.77604507964756
3776,20,122.54776489133114
3777,20,106.1958841146794
3778,20,112.28404438467149
3779,20,108.35387846547182
3780,20,108.49853053506081
3781,20,101.66191405506498
3782,20,119.90751793527875
3783,20,110.77287825558315
3784,20,119.92624399247208
3785,20,118.97261020811325
3786,20,112.16106861014478
3787,20,115.86472041207028
3788,20,116.38024118234429
3789,20,111.98630159957446
3790,20,105.36394342024249
3791,20,127.11589149535871
3792,20,111.18353159456953
3793,20,104.93812181875253
3794,20,113.72753687366277
3795,20,119.18173670455147
3796,20,113.28884469869676
3797,20,106.1945209655269
3798,20,114.98833048514739
3799,20,113.97308040931523
3800,20,114.76230799069583
3801,20,106.3475750840841
3802,20,123.40559880593233
3803,20,114.79724369712189
3804,20,112.82797658947854
3805,20,115.78033674412801
3806,20,112.01271613916222
3807,20,112.34111738238569
3808,20,108.42320418900691
3809,20,110.53184302796225
3810,20,129.93677548570633
3811,20,111.0176086307947
3812,20,116.22580905410479
3813,20,121.1358509544185
3814,20,105.9977431176238
3815,20,110.20388387769258
3816,20,114.1274197663559
3817,20,114.87549078259832
3818,20,119.93631997267624
3819,20,120.94863042960212
3820,20,107.01073035970072
3821,20,111.7353906994164
3822,20,109.31914041763666
3823,20,116.70308668813318
3824,20,114.61674825261483
3825,20,118.67056121647464
3826,20,106.76202086817165
3827,20,119.34797420176358
3828,20,113.78325253250492
3829,20,124.91633451714935
3830,20,119.3528804817608
3831,20,116.23462057121178
3832,20,114.59666456309138
3833,20,119.23173490961602
3834,20,124.57327917184125
3835,20,113.71374116017515
3836,20,106.16527435855652
3837,20,107.57236793059714
3838,20,123.54279596378247
3839,20,108.89441224857126
3840,20,117.29515584264172
3841,20,126.02439822378138
3842,20,117.25992181081963
3843,20,125.12858114483245
3844,20,120.33395085394497
3845,20,115.56994268871259
3846,20,104.07463078201988
3847,20,120.115908351962
3848,20,111.67408670357494
3849,20,130.02002009276097
3850,20,108.83189828984098
3851,20,111.14475232177114
3852,20,112.27979562878315
3853,20,108.90654855348083
3854,20,119.6120563479291
3855,20,119.64322709936312
3856,20,124.79536181256088
3857,20,107.22407773901233
3858,20,117.17361007686189
3859,20,117.86064187047523
3860,20,115.47119959601574
3861,20,123.21975462825017
3862,20,123.13012337990008
3863,20,114.43257342089
3864,20,115.50636278866887
3865,20,106.15178817375138
3866,20,107.39071737105215
3867,20,108.42693017074589
3868,20,138.4069732628411
3869,20,117.37214442281706
3870,20,111.2431387751594
3871,20,121.23514645948734
3872,20,114.23825842436376
3873,20,106.82757661810382
3874,20,117.04548176066751
3875,20,116.07256242868421
3876,20,112.44943945107693
3877,20,106.69261573479712
3878,20,112.87003926679677
3879,20,116.89200752648466
3880,20,111.00033319309352
3881,20,119.62166448715735
3882,20,121.27492090609937
3883,20,112.56861159372755
3884,20,120.14034888269245
3885,20,107.18840061118372
3886,20,118.78386363215472
3887,20,109.1680211210593
3888,20,121.76565059371185
3889,20,105.81816485872194
3890,20,120.24836891716427
3891,20,107.57158778774104
3892,20,117.5586554262654
3893,20,124.62763166220421
3894,20,107.59228461163167
3895,20,117.28559160490357
3896,20,116.49390783911787
3897,20,106.63623537198137
3898,20,121.61210677622074
3899,20,116.09191920219948
3900,20,110.87201915098795
3901,20,122.92746114551028
3902,20,108.00384284149807
3903,20,112.20020127776598
3904,20,125.41681216413303
3905,20,110.04850367371816
3906,20,113.68230591093418
3907,20,110.38953894471446
3908,20,110.92782506196289
3909,20,109.2381877172088
3910,20,110.35295164561316
3911,20,112.33975251162897
3912,20,111.18882904583442
3913,20,106.76322482677492
3914,20,133.31644615490646
3915,20,114.68745596194937
3916,20,112.83090134801557
3917,20,113.42283725134402
3918,20,107.28149022375212
3919,20,117.8679600681152
3920,20,106.54413121504214
3921,20,109.82446318987095
3922,20,120.14408991626868
3923,20,114.11537951139275
3924,20,118.35274012761299
3925,20,108.41060775898035
3926,20,108.47866189095413
3927,20,109.36889260705513
3928,20,107.15844838852718
3929,20,110.12206820409568
3930,20,116.5628383237954
3931,20,116.589693287801
3932,20,116.63364028155831
3933,20,115.98426554614106
3934,20,108.35312231673078
3935,20,109.36911339993867
3936,20,112.23009530320758
3937,20,108.89456469317115
3938,20,113.04002620260141
3939,20,112.30328300651621
3940,20,107.49928212033524
3941,20,109.2998646431562
3942,20,103.28585269793186
3943,20,124.00393588089398
3944,20,122.10109748298032
3945,20,126.60082278883954
3946,20,111.43446215156291
3947,20,121.31457699586076
3948,20,107.61051295000982
3949,20,106.03897191159038
3950,20,125.56276809217145
3951,20,116.30996027162092
3952,20,108.48569041648841
3953,20,109.17880163232874
3954,20,108.80621163399933
3955,20,109.55789649578232
3956,20,124.71082428466579
3957,20,105.16228392342451
3958,20,114.14919336732184
3959,20,108.4724182022595
3960,20,104.33902320699036
3961,20,123.93050777265219
3962,20,108.60706798033794
3963,20,112.60113629564482
3964,20,123.47735874003254
3965,20,114.00895558197183
3966,20,109.68240908609616
3967,20,113.97854887034384
3968,20,104.43315534571079
3969,20,113.38994218038371
3970,20,114.93132298552717
3971,20,105.25275871719259
3972,20,105.4978078078912
3973,20,122.65038912862974
3974,20,110.61960489400887
3975,20,110.66132385028715
3976,20,139.4363777103998
3977,20,115.71378860231388
3978,20,113.6460307450139
3979,20,116.82710336229215
3980,20,109.85598774798426
3981,20,107.67362192616113
3982,20,114.52243792413097
3983,20,118.96871115714984
3984,20,118.200106003934
3985,20,104.00948862383925
3986,20,128.7809182371634
3987,20,111.11585279885148
3988,20,115.76988008652283
3989,20,112.60705496542943
3990,20,122.23314503363966
3991,20,133.4963349035901
3992,20,116.88088607934229
3993,20,122.43710495938254
3994,20,110.82298943792557
3995,20,111.44031287917929
3996,20,131.2708780214318
3997,20,110.02310485994457
3998,20,117.96619709807578
3999,20,119.45956909988072
4000,20,119.26821578910717
4001,20,104.56015433394363
4002,20,109.90531776158986
4003,20,113.10088618574683
4004,20,117.2953218470572
4005,20,121.04191967105436
4006,20,115.01500652419317
4007,20,104.5416436317733
4008,20,105.1304788611349
4009,20,113.24671053552188
4010,20,122.15843409132067
4011,20,112.1598755685515
4012,20,117.4464096143921
4013,20,115.13703215611868
4014,20,115.8401514713349
4015,20,112.05907253227394
4016,20,121.08649560003235
4017,20,108.19662446088466
4018,20,106.33483000416167
4019,20,115.18690393016661
4020,20,111.37572793175492
4021,20,105.66924135158251
4022,20,123.63194238333581
4023,20,113.84065781827253
4024,20,111.27139389042597
4025,20,111.34163160091371
4026,20,117.8731130455202
4027,20,110.45122561201524
4028,20,107.97781614808858
4029,20,121.41051584390235
4030,20,106.15943161745915
4031,20,110.26205748101056
4032,20,120.98302811371923
4033,20,111.99836201499792
4034,20,111.43320703573733
4035,20,125.78925832438081
4036,20,120.71125657095078
4037,20,113.04479312682476
4038,20,125.4546317182053
4039,20,117.65285620324744
4040,20,116.4108173258707
4041,20,111.27851638218227
4042,20,105.5250468187465
4043,20,105.72959443779462
4044,20,110.15251419274934
4045,20,104.44902507300218
4046,20,103.26149983495992
4047,20,109.43728901896559
4048,20,115.82211925638899
4049,20,111.30089684655584
4050,20,112.68838468640155
4051,20,108.7622126153291
4052,20,126.80152571988725
4053,20,116.82176183460192
4054,20,108.2870062907761
4055,20,106.15512200284968
4056,20,124.52383317675896
4057,20,110.32181213639268
4058,20,107.11882309705653
4059,20,104.44988694646278
4060,20,112.92369617968237
4061,20,116.38350271826926
4062,20,112.81468834708429
4063,20,119.65605449119316
4064,20,108.02277230992678
4065,20,109.09362130704702
4066,20,115.84062546432227
4067,20,113.43628551309934
4068,20,107.88225516288362
4069,20,111.60707427906388
4070,20,112.62402093864839
4071,20,106.0393428743109
4072,20,112.33864739199558
4073,20,116.77643854521064
4074,20,107.60076471464461
4075,20,106.06459180969671
4076,20,107.57575301835526
4077,20,104.48746822909091
4078,20,115.3413883515266
4079,20,132.5310280409393
4080,20,110.54249718626653
4081,20,108.31555324660066
4082,20,107.4562278314679
4083,20,120.20463875650599
4084,20,108.44783463374847
4085,20,124.70097582725715
4086,20,122.8265057047787
4087,20,108.80958466523535
4088,20,115.94635587782686
4089,20,114.86892868539385
4090,20,126.26802042369575
4091,20,125.51396085835802
4092,20,111.7503293648536
4093,20,107.81845766567301
4094,20,115.10340172392348
4095,20,124.22062721013054
4096,20,109.96386954976418
4097,20,112.88568069356927
4098,20,114.53728896244307
4099,20,118.85087880250374
4100,20,117.65431488689651
4101,20,103.94727783113699
4102,20,108.41156431802438
4103,20,117.00968534837563
4104,20,119.60530146471558
4105,20,109.66060405725342
4106,20,114.56379301824671
4107,20,120.96681436629956
4108,20,109.06112648334019
4109,20,112.54196038539807
4110,20,102.29642373517248
4111,20,117.22908605081372
4112,20,108.31024352137212
4113,20,129.84911012865214
4114,20,129.05754527916196
4115,20,108.02484122618388
4116,20,116.6305046867457
4117,20,119.96129214706569
4118,20,110.19138608306503
4119,20,112.8753907487345
4120,20,112.14755728807825
4121,20,108.26694496537829
4122,20,105.65747146789832
4123,20,132.25442877132193
4124,20,110.89157397438895
4125,20,117.64454972850974
4126,20,116.23058206160972
4127,20,120.7532323013507
4128,20,106.13698985053634
4129,20,122.85484905729254
4130,20,117.40204946698069
4131,20,117.64751249987076
4132,20,128.74737114042216
4133,20,113.85331168128658
4134,20,112.45875844562772
4135,20,107.35967375844247
4136,20,121.67297514823892
4137,20,123.466651650805
4138,20,108.96985378423489
4139,20,115.1489263526852
4140,20,107.35163312405516
4141,20,117.08311484135427
4142,20,116.13460655853858
4143,20,110.37652344841852
4144,20,115.69643365835145
4145,20,120.41812848083121
4146,20,120.62459079006729
4147,20,123.51355145872176
4148,20,110.77226180980215
4149,20,120.22829289997011
4150,20,102.00618171523648
4151,20,106.93921460850613
4152,20,117.46774091243782
4153,20,106.72089108808353
4154,20,110.55996501418801
4155,20,127.95518406734544
4156,20,127.2373854751503
4157,20,107.51114976674177
4158,20,109.29202861800928
4159,20,115.48915405495438
4160,20,107.16624464154201
4161,20,105.66950727735954
4162,20,110.08829060288909
4163,20,108.38705538116096
4164,20,106.41225333412444
4165,20,130.21498512170552
4166,20,123.1321272434863
4167,20,112.5883499484716
4168,20,122.25275997200552
4169,20,103.06822139354355
4170,20,113.35705575573196
4171,20,118.88381776698202
4172,20,106.22500446902532
4173,20,109.2987845723207
4174,20,111.58004767466082
4175,20,112.54962508771071
4176,20,103.99537293338672
4177,20,120.2976250270356
4178,20,111.27249089315907
4179,20,136.56649328670062
4180,20,113.51638957515141
4181,20,105.3439735052209
4182,20,115.50005254855705
4183,20,108.98397761189116
4184,20,115.63454331334647
4185,20,113.21329910608836
4186,20,116.89525448882245
4187,20,117.38648797653059
4188,20,119.40540184092256
4189,20,118.86247163939572
4190,20,105.84126500461427
4191,20,109.38144863568462
4192,20,117.8348749407044
4193,20,106.14093163965016
4194,20,111.03928675022894
4195,20,116.52172047695007
4196,20,102.69110775351473
4197,20,110.07768046894498
4198,20,110.30986715412607
4199,20,106.33330764432044
4200,20,105.64413939235597
4201,20,112.5464998991643
4202,20,108.44688529258038
4203,20,105.78957048919965
4204,20,125.71905986961093
4205,20,120.84451219686213
4206,20,120.05967925158787
4207,20,111.64433412821401
4208,20,121.04846557417284
4209,20,120.45406452459892
4210,20,111.62901202806479
4211,20,114.01468416172119
4212,20,114.1141441406096
4213,20,107.32377587741334
4214,20,105.24377933283066
4215,20,110.97047344657172
4216,20,121.4384613964788
4217,20,112.51413867481189
4218,20,120.816264354357
4219,20,116.98556703942816
4220,20,113.89688411268216
4221,20,121.55646970159064
4222,20,111.90888917655921
4223,20,109.59562143501194
4224,20,102.12031051197465
4225,20,108.24472447797396
4226,20,116.34619122331878
4227,20,111.29485272924347
4228,20,116.28619040375592
4229,20,112.34988798654024
4230,20,126.66229723032521
4231,20,121.6460350529054
4232,20,106.24098301041906
4233,20,120.77647504463886
4234,20,113.2152656136185
4235,20,106.97008608148174
4236,20,113.00522542965638
4237,20,114.5220583487459
4238,20,106.0890848998948
4239,20,118.50686445031522
4240,20,124.98381705854237
4241,20,111.17885423065087
4242,20,113.46968752881163
4243,20,115.90748980762751
4244,20,134.26000136793127
4245,20,113.20352958209469
4246,20,122.11540718698402
4247,20,132.66001321773047
4248,20,110.00519188347921
4249,20,112.19535213092303
4250,20,111.1628916439568
4251,20,111.15392798677172
4252,20,106.58844524028997
4253,20,108.35479132626635
4254,20,112.22638650872624
4255,20,111.55552950702923
4256,20,108.84240021767513
4257,20,108.4132037856693
4258,20,111.8161962192015
4259,20,114.07467429442387
4260,20,139.6164351057712
4261,20,114.16814939333439
4262,20,105.38084052283142
4263,20,114.38247325499137
4264,20,111.63129075671914
4265,20,116.06419758345372
4266,20,123.9160756581295
4267,20,110.01821926929065
4268,20,121.55236306075443
4269,20,117.06307124891558
4270,20,112.705495270754
4271,20,129.8695227334751
4272,20,111.63988948219318
4273,20,118.29100325939385
4274,20,115.38970992687192
4275,20,110.76530173872492
4276,20,107.7637449114142
4277,20,103.67173612119089
4278,20,118.81067342655356
4279,20,119.00794679468358
4280,20,112.30355539587703
4281,20,125.98181226646739
4282,20,130.25068872440545
4283,20,116.7953559912446
4284,20,110.58262938301567
4285,20,116.85277552185612
4286,20,118.67899231006058
4287,20,112.73782703846402
4288,20,109.94417950694447
4289,20,111.83322637174376
4290,20,122.72237889911975
4291,20,101.93865799146883
4292,20,110.31368452299876
4293,20,126.32242148114399
4294,20,114.46818199818026
4295,20,109.01499666466322
4296,20,112.18040445102228
4297,20,111.88964234487301
4298,20,118.47634524294682
4299,20,108.9533196829606
4300,20,112.32014440687453
4301,20,118.96670868677293
4302,20,118.80614109453558
4303,20,122.39656978941022
4304,20,123.78261688569651
4305,20,108.08496783877168
4306,20,114.69043703015137
4307,20,115.99988585173844
4308,20,106.62419077351265
4309,20,113.35724543465425
4310,20,110.60863863495953
4311,20,113.52911916292103
4312,20,112.19621724252109
4313,20,107.15397883182327
4314,20,110.27374817478952
4315,20,113.32653643275856
4316,20,109.63002442798924
4317,20,124.69311990174063
4318,20,113.48624067699456
4319,20,117.148814428713
4320,20,107.06685902755387
4321,20,114.51394426276681
4322,20,108.02165785998481
4323,20,132.9525953117334
4324,20,107.64194430283573
4325,20,106.26952300783114
4326,20,109.9381202066596
4327,20,113.25694532223523
4328,20,123.3383662538668
4329,20,113.59236329765592
4330,20,105.88157643225395
4331,20,110.16824781292564
4332,20,106.51774045075345
4333,20,129.0172899440499
4334,20,114.71121374548699
4335,20,105.70080806359371
4336,20,119.87509503793186
4337,20,109.7543040137369
4338,20,125.33171838275763
4339,20,117.98805810178987
4340,20,119.98366284349028
4341,20,111.58199464616871
4342,20,117.04280841939061
4343,20,113.20143406377159
4344,20,111.69298052955722
4345,20,115.85865025767319
4346,20,111.32154718117106
4347,20,117.39149551188393
4348,20,124.18109004585546
4349,20,108.72556845242894
4350,20,124.83843300204833
4351,20,126.09986170734126
4352,20,121.0055085985241
4353,20,111.51580823680507
4354,20,114.828641313015
4355,20,108.06141697921328
4356,20,109.14712826244858
4357,20,121.34168006778323
4358,20,110.52685302054442
4359,20,119.54894739783407
4360,20,121.1593769421455
4361,20,111.44222212842162
4362,20,128.8390183566189
4363,20,107.71906235324073
4364,20,123.05017940186127
4365,20,107.23164672072619
4366,20,107.35893154597699
4367,20,117.36897791164355
4368,20,109.3652918303285
4369,20,109.60082475206184
4370,20,108.90326816817918
4371,20,112.18245592758213
4372,20,107.12196762946701
4373,20,110.20157235393651
4374,20,111.14496264933527
4375,20,107.96038637879212
4376,20,126.66030627750642
4377,20,108.94696298025926
4378,20,115.8139771239273
4379,20,126.21811387956112
