N,logN,logA_noisy,alpha_true,regime_label
110,4.700480365883325,-2.3278402882408424,0.39621717484258817,1
423,6.047372179069919,-4.440361418699365,0.2888907295155415,1
25,3.2188758252682006,-1.9129317811654298,0.34617092226374535,1
318,5.762051382811624,-4.071262650945296,0.4417409621612544,0
96,4.5643481915720026,-2.1974893659807613,0.29974379945701435,1
331,5.802118375407274,-7.0509174400175265,0.3011353701304164,1
189,5.241747015112552,-2.5258252833384995,0.36028079214759645,1
316,5.755742213618558,-5.014013574101405,0.2690403624873513,1
168,5.123963979462783,-5.6409330511295614,0.28455859632919855,1
483,6.180016653673277,-3.932797282926368,0.3852149414018486,1
158,5.062595033090258,-4.866273327287436,0.3545985457114741,1
379,5.937536205108811,-4.616302593552857,0.38467217089029226,1
327,5.789960170927834,-3.61831609756238,0.4147415459458616,0
184,5.2149357576633335,-3.325537822221386,0.3450576544654377,1
421,6.042632833706135,-4.821330838343748,0.4800624915456566,0
470,6.152732694725381,-2.4571391142571186,0.2630964028498928,1
352,5.863631175626506,-4.859802742915062,0.2772836130674934,1
130,4.8675344505325056,-4.7251180042334235,0.35636304904169785,1
233,5.451038453608619,-5.351174637095714,0.4816759959873652,0
494,6.202535517208165,-4.100072083629487,0.3372024958962,1
106,4.663439094206407,-1.715561269181633,0.3413597576798787,1
62,4.127134385206382,-2.0565481695163124,0.40737071871422287,0
148,4.997212273831683,-5.490767095263961,0.48344974853033595,0
156,5.04985600731364,-1.7901209715875435,0.4081613691916599,0
118,4.770684624550411,-6.3579449165952004,0.37726541614779463,1
457,6.124683390916086,-2.29364488037039,0.46195935669623583,0
459,6.129050210082331,-8.31473767730108,0.5062325147531599,0
228,5.4293456289983,-3.1365872468291354,0.31747742681417945,1
491,6.196444127814887,-4.765848229565201,0.39751831348697675,1
242,5.488937726198008,-2.582026687667834,0.2996077604368149,1
266,5.583496308819293,-6.9743197665750305,0.4339892921514691,0
25,3.2188758252682006,-1.5033372064412984,0.3292236393885031,1
161,5.081404365046575,-4.988087338433945,0.35157501389349033,1
391,5.968707560010941,-4.503289210310125,0.25692369786600394,1
166,5.111987788416784,-2.1641587906482447,0.3924863486156375,1
343,5.837730447195095,-2.913420885438815,0.39531649389712475,1
42,3.7376696185214637,-1.893020124849827,0.40807860721101624,0
244,5.497168225334185,-7.868960225711854,0.4691222796595999,0
141,4.94875989044909,-2.7092630685450763,0.37272648607112757,1
404,6.001414877985902,-3.1673982825613187,0.29946700234591805,1
291,5.6733232672058564,-2.728340812261456,0.2654927995677608,1
283,5.645446897678573,-1.7864924090351555,0.2958473160024141,1
91,4.5108595066267405,-1.6473106161164415,0.22901265983360375,1
112,4.71849887138438,-1.7123255366538679,0.2165952884825341,1
327,5.789960170927834,-4.03161100787044,0.3714695061377051,1
343,5.837730447195095,-9.091463571207276,0.3806700640578198,1
220,5.393627546397816,-2.427634613600839,0.3736327806272895,1
476,6.1654178542524285,-3.56651862163001,0.3393120060423739,1
252,5.529429087551106,-4.560706071774825,0.4382907265323571,0
481,6.175867270126552,-1.8598010129343212,0.3608199514219139,1
460,6.13122648950488,-3.6341994921859175,0.40066804042760606,0
389,5.963579343644153,-3.955173924388956,0.22839201585251345,1
446,6.100318952042485,-2.2883372134369613,0.3505865704597233,1
424,6.049733455255542,-2.038530577876795,0.3515381221640951,1
416,6.030685260285302,-3.9299316443601398,0.3102699173766076,1
21,3.0445224381996137,-5.324081701829989,0.41830634184733345,0
486,6.18620862392107,-1.9552441148238844,0.38927645082194323,1
273,5.60947179522159,-3.673460784284335,0.3755258439005829,1
321,5.771441123161169,-4.501306841427358,0.29302746483145836,1
403,5.9989365619714965,-3.78326963430947,0.451791964479986,0
254,5.537334267057907,-6.502223180831505,0.3334046309272358,1
60,4.094344562388767,-2.194853869236614,0.38527375106604744,1
440,6.086774726935034,-5.595379892260614,0.3449569880796521,1
27,3.2958368663746995,-3.3877954508456805,0.41780939392385796,0
485,6.1841488909581015,-8.124671697673529,0.44135897081009046,0
406,6.0063531596263635,-2.6827500611648762,0.277415822562455,1
12,2.4849066506213338,-1.8692836105535129,0.3991101041103739,1
117,4.762173934883226,-1.9429599452512167,0.23872250085686608,1
134,4.8978398000255385,-4.42570313746898,0.2962622306477675,1
226,5.4205349993165335,-3.7570613276558618,0.3194615239059094,1
347,5.849324779975678,-3.6879191357112093,0.3613775988345184,1
152,5.023880520912066,-3.321037187689965,0.45019866080710425,0
210,5.347107530765088,-5.464248829786334,0.4173168007023861,0
404,6.001414877985902,-8.514803464405867,0.4169985337055892,0
303,5.713732805542373,-2.5519429125209965,0.49593559102968143,0
162,5.087596335294113,-7.112129719947729,0.4438682376574774,0
65,4.1743872700494835,-1.980916644072139,0.2654851911856234,1
166,5.111987788416784,-6.072551745480184,0.28188771984418487,1
74,4.304065093339305,-4.542390502646561,0.3731311073089537,1
109,4.691347882320887,-3.1577912470739857,0.31845658665059123,1
188,5.2364419628831405,-1.900315858835527,0.26170906843561864,1
172,5.147494476871593,-6.752738558726288,0.4140381646468603,0
368,5.908082938196105,-8.838698213560372,0.4175449452657738,0
38,3.6375861599895436,-3.4078699572055866,0.33071402045434717,1
443,6.093569770067709,-7.993142376198613,0.4003851919631667,0
119,4.779123493195563,-1.33596907300134,0.1623169496567666,1
477,6.167516490909305,-5.633606242717031,0.41228539354159255,0
161,5.081404365046575,-4.634733902059634,0.3547627989492763,1
221,5.398162701563002,-1.453931555975536,0.3207940193290755,1
175,5.164785973980657,-2.7900446855881262,0.3514046363173402,1
460,6.13122648950488,-7.885025380371321,0.4658750333370846,0
116,4.753590191192571,-3.6539447558673697,0.27937530259851806,1
198,5.288267030745041,-4.500073818505246,0.36132045395625745,1
73,4.290459441285377,-4.631467843372797,0.393276215754121,1
358,5.8805329864286335,-7.443299132307424,0.42067730871043374,0
399,5.988961416914926,-2.0471264651901824,0.34782784763503016,1
84,4.430816798962361,-3.1728094464524963,0.2817851915873103,1
247,5.509388336668463,-5.128049066972491,0.30890771751030144,1
484,6.182084906737293,-3.590514933625004,0.27896507303166007,1
224,5.411646051899683,-1.9761346896691367,0.3611295278373571,1
306,5.72358510198506,-2.2602731221891332,0.4037732140729236,0
266,5.583496308819293,-2.676226379503065,0.2571187615270995,1
8,2.079441542929836,-2.9292062947948883,0.3514196645075906,1
10,2.302585093994046,-1.419754288720175,0.4067816014087127,0
191,5.252273428098986,-1.707758273414325,0.38643085669758287,1
478,6.169610732512377,-3.0437234942725215,0.35066664918621543,1
390,5.966146739149333,-3.4589602938069395,0.3220341894572649,1
201,5.303304908108827,-4.534871426044749,0.4504728481274677,0
298,5.697093486538962,-6.998477848953105,0.42965513633768576,0
358,5.8805329864286335,-5.736750929819592,0.36609065267388025,1
54,3.9889840467494597,-4.220385696722524,0.37328393270068944,1
303,5.713732805542373,-4.905189358396838,0.2806852402348787,1
68,4.219507705323165,-3.3121915768008474,0.28361186338073835,1
375,5.926926025997077,-7.166763965358826,0.35817365936341916,1
186,5.225746673766965,-5.279382767234263,0.33019872442261344,1
255,5.5412635451976415,-4.130519682738352,0.3409751995696777,1
332,5.805134968946609,-4.803952002907005,0.38267471496215527,1
493,6.200509174062974,-2.040727163169431,0.15060499239386663,1
340,5.828945617639619,-3.564417459057468,0.2840628763540348,1
214,5.365976015068581,-2.16749298429874,0.2855979050796822,1
426,6.0544393462928445,-4.513180950091877,0.511936496452339,0
228,5.4293456289983,-2.4060491940810773,0.25407074252899176,1
411,6.018593214520566,-3.7231330145471673,0.49848000114707824,0
462,6.1355648911033835,-5.693593943426367,0.3122587129277909,1
97,4.5747109786064755,-3.6218572826249793,0.37262597834263583,1
376,5.92958914341649,-4.14467902139115,0.31524342422571705,1
260,5.560681631053989,-3.293983989025242,0.2865093328163676,1
407,6.008813185467165,-7.134329229272254,0.3545435730321865,1
203,5.313205979091048,-3.921205921106986,0.4691380603160726,0
428,6.059123195605161,-3.9570679074618744,0.4333093949776302,0
311,5.739792912211389,-5.594568364388745,0.33029219247243236,1
30,3.401197381995489,-3.0432636952330214,0.38728481686076954,1
7,1.9459101504838847,-2.8838935419900493,0.28931861160934313,1
226,5.4205349993165335,-4.211499044465306,0.22123725790737406,1
287,5.659482215794465,-5.608300942092266,0.36787437204273604,1
152,5.023880520912066,-6.193700217750633,0.4050460638609902,0
101,4.615120516940269,-1.3829284338035275,0.3760787861674461,1
382,5.9454206086327535,-2.7643200151565055,0.3141523770935728,1
111,4.7095302014024245,-6.027413802785121,0.3969655002721904,1
410,6.016157159722744,-10.314301842913425,0.47363493357402153,0
97,4.5747109786064755,-2.232427251071396,0.33080261845823955,1
343,5.837730447195095,-5.470638196005319,0.460958044074622,0
168,5.123963979462783,-2.8678619661788947,0.30850174865755237,1
102,4.6249728133823105,-3.6251711720037605,0.33140324756459694,1
185,5.220355825132379,-4.515308435393876,0.4411195904862051,0
277,5.624017506223439,-2.833730571673277,0.43737599593830967,0
270,5.598421959035412,-6.85997833654884,0.43364385693694346,0
184,5.2149357576633335,-5.01712775720401,0.4609802341859956,0
338,5.823045895512605,-3.707376283414707,0.3155743780207649,1
403,5.9989365619714965,-2.0824511132433536,0.37207574190488896,1
160,5.075173815296327,-7.725563439805332,0.3764560292722778,1
488,6.190315405873639,-3.541067713622209,0.2246877552295481,1
344,5.840641657402468,-4.0638357805207574,0.5060838953336098,0
258,5.5529595849603774,-3.783425884712338,0.3684493463481593,1
280,5.634789603204964,-2.927618551661895,0.3248004269267317,1
105,4.653960350252762,-5.715848348779362,0.3242104914871733,1
114,4.736198448482215,-1.6833659149310483,0.25563578321198155,1
168,5.123963979462783,-4.381051358456085,0.28342941421481127,1
164,5.099866427885174,-3.469494669314217,0.3537130417645967,1
288,5.6629604801706686,-6.586769395958092,0.32132328365112856,1
304,5.717027701439116,-2.9440826984566684,0.44643140619484606,0
79,4.369447852593604,-3.0844693937723777,0.3368271561624245,1
109,4.691347882320887,-6.662176210874704,0.42226154419461864,0
421,6.042632833706135,-5.347071796145207,0.2312273077259933,1
438,6.082218910399277,-6.153111251126685,0.3431470626408571,1
191,5.252273428098986,-1.6905663391797272,0.3294242761682458,1
190,5.247024072213118,-3.174289486130079,0.2511642334555031,1
208,5.337538079749395,-3.946747588462322,0.35245586271307167,1
238,5.472270673713491,-2.0266322588753685,0.3680496651063782,1
64,4.158883083515922,-2.025674896088507,0.2025462321411137,1
282,5.641907070973574,-6.795002728371285,0.5205970305506944,0
472,6.156978985606742,-1.9570870303098118,0.3338775260400824,1
168,5.123963979462783,-4.520581191105109,0.4001460134678806,0
198,5.288267030745041,-3.9179482017991276,0.26065317002994504,1
66,4.18965474217794,-5.545580499301217,0.34035670189073414,1
449,6.107022887764526,-6.05361585123558,0.3087199191819836,1
399,5.988961416914926,-3.90958937542151,0.265093380091956,1
370,5.913503005665297,-6.3884729154331605,0.4723594664660818,0
191,5.252273428098986,-2.2736646190763543,0.3060150603556486,1
302,5.710427017407982,-5.697346090264463,0.3815085770368083,1
181,5.198497031321074,-4.272786337827867,0.2975876931938971,1
175,5.164785973980657,-5.593067399726464,0.5013982152952938,0
225,5.416100402248865,-3.3966504249017375,0.2848448805587886,1
28,3.332204510532347,-3.755884546563885,0.42391620302591815,0
437,6.079933195118474,-5.8651970402509,0.3665861339696037,1
441,6.089044875469522,-5.681287240284369,0.36530891075002203,1
328,5.793013608414632,-5.108787449851599,0.3740783296400406,1
200,5.298317366598036,-7.105880176829638,0.32671397423954873,1
211,5.35185813352346,-6.257641328848,0.26075290376399535,1
379,5.937536205108811,-3.145096579289095,0.3100783007540557,1
302,5.710427017407982,-4.610222291302725,0.3311861979219429,1
44,3.784189634145534,-4.34074196686915,0.3231435894486852,1
222,5.402677381917324,-3.7599411600745793,0.40838114967808065,0
108,4.6821312272168125,-5.263120910569609,0.39472569924800804,1
9,2.1972245784473308,-1.2024386809667282,0.32810057401410675,1
107,4.672828834555364,-2.6595842446974958,0.2880305643688511,1
115,4.744932128450206,-4.790217558493237,0.40837621680829855,0
281,5.638354669369333,-2.837511782271945,0.37365578424135143,1
202,5.3082676974507095,-3.347692543392402,0.3175284691685316,1
478,6.169610732512377,-5.711814875537557,0.3552824034004672,1
485,6.1841488909581015,-3.4228220339321673,0.22930403419977777,1
404,6.001414877985902,-2.594405891212071,0.42308841717095624,0
303,5.713732805542373,-3.6544705554971917,0.27344952570511977,1
157,5.0562458054120025,-5.593397182404526,0.467109029777246,0
391,5.968707560010941,-2.3501743639426635,0.21470975114649243,1
296,5.690359454357845,-2.3372761993812388,0.270175894414063,1
96,4.5643481915720026,-3.7750109373027616,0.4346319035306186,0
189,5.241747015112552,-2.0406032762779,0.3411681795089787,1
428,6.059123195605161,-1.8205957211194685,0.3132863393145038,1
397,5.9839362807123795,-3.295906128036491,0.3822333178271069,1
456,6.122492809536316,-2.6465348507754887,0.4232397713039411,0
406,6.0063531596263635,-5.289826266306944,0.28242415636944534,1
307,5.726847747619771,-2.253170209948783,0.4050376642146589,0
276,5.620400865753382,-4.009793812642955,0.416410003964447,0
199,5.293304824774744,-5.799647707115857,0.39660030810557134,1
272,5.605802066332762,-2.2314733481353373,0.2909488312655246,1
455,6.120297418972928,-2.675819460217168,0.37285619748029475,1
316,5.755742213618558,-4.883050036376857,0.46454055481692275,0
366,5.902633333428689,-3.0577072566478263,0.3834854277512324,1
263,5.572154032215788,-5.884678004739471,0.5701772150244169,0
427,6.056784013252043,-4.008975364267445,0.3841434241029742,1
116,4.753590191192571,-2.6236777683472363,0.2744514103856688,1
456,6.122492809536316,-5.003822141371753,0.48522438696789993,0
344,5.840641657402468,-2.4213299693116954,0.3232179644826767,1
92,4.521788577157736,-3.127037233146712,0.3601809509775279,1
43,3.761200115926121,-2.290987080545127,0.16775763646237413,1
445,6.098074282188712,-1.8006958056888847,0.2516142824939953,1
488,6.190315405873639,-5.802934698713305,0.3542983381408817,1
251,5.5254529391716245,-2.646322471175078,0.23209976465723559,1
154,5.036952602478564,-4.419426218751087,0.37675990441098,1
252,5.529429087551106,-2.4831081417165657,0.24980319675733653,1
471,6.15485809403765,-6.483757025924429,0.38179264301273186,1
305,5.720311776640199,-3.9492476198265836,0.3842766229148322,1
480,6.17378610392277,-7.238071910037008,0.33983693219899197,1
438,6.082218910399277,-6.188777544490355,0.5401632239399802,0
77,4.343805421983554,-3.454508127228321,0.37146641823361615,1
377,5.932245187474536,-2.9242267810086355,0.3023580494057871,1
301,5.707110264782099,-2.9125441629529387,0.24148887270280317,1
493,6.200509174062974,-4.342590247123595,0.3546118530726423,1
363,5.894402834292399,-7.375950481318581,0.34903679346485733,1
47,3.8501476019228247,-3.575414423535638,0.2924348247168174,1
267,5.587248658437702,-7.32110795603147,0.3815500802784698,1
361,5.888877958360582,-5.52861024964541,0.33793073481596103,1
215,5.370638028174175,-2.6423420865496,0.3530167792862925,1
442,6.091309882100322,-1.8264031443371938,0.37771914807885626,1
94,4.543294782376387,-3.8640219924408297,0.38048309694415683,1
349,5.8550719222310805,-2.547552795915192,0.31579448938340315,1
105,4.653960350252762,-2.196681915054253,0.31061427702925926,1
48,3.8712010111162245,-6.991315157267546,0.46777553509282443,0
16,2.772588722864781,-1.8194782337260444,0.46205958548824244,0
299,5.700443573424131,-6.520919856058566,0.371957794195332,1
434,6.073044534123446,-3.8307406266698245,0.2674416343907354,1
444,6.095824562454747,-7.027922850530923,0.44237774869355256,0
208,5.337538079749395,-3.59481065779551,0.2691784748433165,1
98,4.5849674787726125,-4.374434168477926,0.3247296122118796,1
336,5.817111159992966,-4.06085418838222,0.28659293365825034,1
132,4.882801922662129,-6.193735389956164,0.3663663192567006,1
198,5.288267030745041,-2.843881128348079,0.2521154260101133,1
96,4.5643481915720026,-4.233690322931174,0.30296887660940397,1
450,6.109247582786588,-6.923901832304607,0.30367729993127035,1
58,4.060443010718833,-1.0631913067580088,0.30528046170347567,1
80,4.382026634798882,-3.89383339238185,0.35183137369446466,1
45,3.806662489992542,-2.0175070658401784,0.2551668723015563,1
36,3.5835189387338877,-1.4118236440908265,0.28600838345703705,1
247,5.509388336668463,-2.089835219238336,0.442212210413284,0
390,5.966146739149333,-4.914465071066654,0.3222234429641452,1
56,4.025351690913721,-3.696679701868523,0.30325907981932826,1
59,4.077537444075211,-3.816329986178747,0.29688333718136994,1
58,4.060443010718833,-2.3277833792599383,0.4679936274748776,0
376,5.92958914341649,-6.911681716429916,0.46009569125214617,0
132,4.882801922662129,-4.6518253578143485,0.4276095945736755,0
189,5.241747015112552,-2.7179630254285256,0.40806403200683344,0
413,6.023447592985246,-8.042105849202512,0.43852651383236135,0
233,5.451038453608619,-4.455080253424281,0.3346930424302457,1
320,5.768320995825023,-1.7565535711098088,0.24785505749898412,1
128,4.852030263997742,-2.396489146948427,0.369436642966011,1
34,3.526360524910279,-2.701168114191201,0.3918628566016096,1
402,5.996452088643896,-1.4871777274657108,0.2852729706448174,1
278,5.627621113726608,-5.593539217623733,0.4154891578522324,0
243,5.493061443381701,-2.9957594930463993,0.31034069920089996,1
366,5.902633333428689,-5.226301252673919,0.33390176784596143,1
57,4.043051268009989,-4.916206546260363,0.44745038130081727,0
354,5.869296913162023,-6.272299796298377,0.4398740960254335,0
127,4.844187086537332,-2.556420943540673,0.41515783139614365,0
154,5.036952602478564,-3.6576811818980617,0.37851486440981774,1
326,5.786897381397383,-14.163948904498499,0.5501849544827841,0
435,6.075346031111673,-3.9360940771615196,0.31869804897350723,1
34,3.526360524910279,-2.4630935512438987,0.3514722304932973,1
300,5.703782474689534,-1.7290390608460888,0.3210901814614131,1
244,5.497168225334185,-2.8744585642750358,0.43128777731559587,0
54,3.9889840467494597,-3.29318281860717,0.36282668424483333,1
470,6.152732694725381,-2.681117435037463,0.3280804041932173,1
341,5.831882477312842,-1.6603420475371338,0.31365125647832526,1
291,5.6733232672058564,-2.6394479008533027,0.3554809751035836,1
59,4.077537444075211,-3.3660783899359097,0.29219427591969427,1
54,3.9889840467494597,-2.2904922014519378,0.46182158297846565,0
476,6.1654178542524285,-4.826451655117076,0.32924490391445155,1
240,5.480638923383658,-5.482452560095941,0.36951626214649613,1
347,5.849324779975678,-4.228306891651549,0.30379761257160104,1
200,5.298317366598036,-4.4639540647660505,0.3458871666770104,1
67,4.20469261954022,-3.979679809802457,0.34702293461735695,1
166,5.111987788416784,-3.108087992927571,0.347167533553687,1
346,5.846438775086626,-2.1745341132086233,0.28333580349827375,1
11,2.3978952737074617,-2.3939794001653643,0.4279432576976163,0
390,5.966146739149333,-6.395932499000943,0.46235991843798424,0
425,6.052089168947946,-6.869117285981664,0.444336605669312,0
169,5.129898714982245,-3.0916088632130254,0.4242254654445714,0
232,5.446737371709413,-3.3221685431821477,0.31280676047653394,1
253,5.533389488767046,-6.650094708259505,0.3127372715884157,1
89,4.4886363698444995,-5.116961201259948,0.4296754211316015,0
226,5.4205349993165335,-3.0790157845536537,0.39970480174377765,1
249,5.517452896504868,-4.04113116150307,0.3871258721802133,1
87,4.465908118769526,-5.64215307689588,0.3696986981505826,1
214,5.365976015068581,-3.5798090551115664,0.3770617306940115,1
122,4.804021044815224,-2.23785990786245,0.33379248910508413,1
86,4.454347296369787,-2.743099549086932,0.24643628627988595,1
237,5.468060141177325,-4.3916292801090675,0.3704273827521925,1
324,5.780743515823193,-4.324772844948314,0.31051082456337487,1
323,5.7776523232536166,-3.8754225238057054,0.4428683860887922,0
135,4.905274778512504,-5.715562287220805,0.4778906458900714,0
163,5.093750200868112,-1.4960330833162703,0.3269054753372291,1
69,4.234106504742186,-1.924968397609858,0.34877105974335976,1
252,5.529429087551106,-4.366639879824512,0.4436475058112913,0
104,4.644390899237527,-2.1339873401619034,0.32930898472823367,1
183,5.209486152896066,-1.9660315270991722,0.22987103809495119,1
400,5.991464547132982,-2.712280279502982,0.4005816514340451,0
201,5.303304908108827,-4.281018875685585,0.15069739642348653,1
68,4.219507705323165,-1.5310350794213794,0.38389061545312153,1
499,6.212606095771559,-2.8752713112337536,0.288711015092105,1
382,5.9454206086327535,-4.182917210796945,0.30188479444284577,1
336,5.817111159992966,-4.956037338045751,0.2907982141243661,1
422,6.045005314059709,-9.307863139685786,0.4381865139179797,0
25,3.2188758252682006,-2.0599105037301597,0.34711309770127924,1
21,3.0445224381996137,-3.1140096621331925,0.3960630313287046,1
498,6.210600077044734,-2.7359858151660537,0.3905110074304843,1
389,5.963579343644153,-3.212250262203993,0.3076012112136619,1
352,5.863631175626506,-2.5053971197102456,0.4039534694573875,0
71,4.26267987718216,-2.454788763038478,0.22270028475630987,1
80,4.382026634798882,-4.881283042455403,0.3072010337777948,1
198,5.288267030745041,-1.737900607519483,0.3310463955836422,1
111,4.7095302014024245,-1.355867147477059,0.3988574281637325,1
170,5.135798437109085,-4.435314390558965,0.394436611267744,1
445,6.098074282188712,-5.376878338805405,0.31265553031731563,1
490,6.1944053911250805,-3.371922243133089,0.45689555823345446,0
253,5.533389488767046,-2.3496670863269027,0.19642310077579955,1
487,6.1882641231031235,-2.0303752945962548,0.17881975137394857,1
477,6.167516490909305,-6.777261460016245,0.44697005217159896,0
495,6.204557762588892,-5.2569813246402015,0.37707548259778284,1
7,1.9459101504838847,-1.853217784645139,0.39115294644546444,1
45,3.806662489992542,-4.116202677936377,0.37846712385525383,1
448,6.104793232437307,-4.178975168282995,0.3985460135706227,1
127,4.844187086537332,-4.754756554970691,0.31863456503595616,1
324,5.780743515823193,-1.3345343073796903,0.17570423800087787,1
363,5.894402834292399,-3.6431733809338462,0.31057008451840334,1
161,5.081404365046575,-3.486623086946219,0.324518496285412,1
330,5.799092654490829,-3.1666326732419496,0.30947548847074097,1
43,3.761200115926121,-5.545330228295462,0.38070993192791436,1
336,5.817111159992966,-2.750165277913274,0.3660389260285852,1
156,5.04985600731364,-3.4328700768558575,0.3218667291837594,1
13,2.5649493582307676,-1.2577432882910715,0.3837443076233899,1
334,5.81114099300664,-5.821179305988683,0.38331571239149453,1
143,4.962844630329838,-5.102171582788484,0.43874761611218516,0
474,6.161207321716174,-3.7855599335595627,0.38061816853033154,1
222,5.402677381917324,-3.5344027507496993,0.23166819614768044,1
66,4.18965474217794,-5.133152377893197,0.38821539511369063,1
492,6.198478716512633,-4.3941107623378,0.36451201498050984,1
300,5.703782474689534,-2.9814353976643897,0.353235944260182,1
497,6.20859002611675,-2.2001830052275597,0.28086090839026034,1
233,5.451038453608619,-3.086314844176259,0.31371417282523034,1
459,6.129050210082331,-4.615332667279825,0.3849561579609878,1
444,6.095824562454747,-5.379050523424019,0.27466353308080793,1
437,6.079933195118474,-5.112466123210773,0.2548760154272089,1
205,5.323009979187189,-3.5948246201528105,0.3655393919029205,1
18,2.89037175845172,-2.332746266671795,0.4157778096063572,0
436,6.07764224337197,-10.79420577835803,0.5506933347165794,0
210,5.347107530765088,-5.882285483699312,0.40825920374436697,0
172,5.147494476871593,-4.608427197046128,0.3866896812455775,1
467,6.146329257690311,-3.6601551592926285,0.4052409497240945,0
297,5.69373213883637,-2.323331767666527,0.2017235138948173,1
409,6.013715156067252,-7.462901985842568,0.4494210866219147,0
486,6.18620862392107,-4.868551175589256,0.3260684978922057,1
331,5.802118375407274,-7.011745284017948,0.3928690306038438,1
400,5.991464547132982,-5.646237574054067,0.28083311986853776,1
102,4.6249728133823105,-4.477748503448784,0.3733801832406669,1
478,6.169610732512377,-7.600252017372645,0.41201597471848056,0
117,4.762173934883226,-4.140045108188161,0.33107255921967366,1
94,4.543294782376387,-4.065699342615575,0.3344392866589402,1
314,5.7493929859401005,-4.659434427796492,0.2971953466172021,1
255,5.5412635451976415,-3.8026138906362412,0.3803771902510335,1
293,5.680172609051197,-5.583348456597505,0.2990093536039041,1
320,5.768320995825023,-5.876000133571653,0.416663579232005,0
90,4.499809670441376,-3.4862452402852515,0.3040654984439295,1
29,3.3672958303313014,-2.2459660282679805,0.3862955351286156,1
155,5.043425116983763,-6.810901704129689,0.3503255589765996,1
360,5.886104031477934,-3.9896769769768126,0.32754461763183,1
35,3.555348061775128,-3.4540870728146063,0.3690915541555867,1
312,5.743003187841533,-2.4116261728461694,0.3410399544894629,1
191,5.252273428098986,-2.6931871819162576,0.39006792928183026,1
440,6.086774726935034,-7.717077272168183,0.3231688866023015,1
216,5.375278407730462,-1.8153565647332255,0.31932632122240223,1
32,3.465735903112227,-3.580139613466259,0.3027945290578022,1
23,3.1354942163639326,-2.1767726800300284,0.36058886312758387,1
107,4.672828834555364,-1.3546404431059045,0.3755880961694783,1
261,5.564520407361008,-5.5872249782024035,0.3677344716418888,1
351,5.8607862234943555,-6.757090555488021,0.3803752759813561,1
138,4.927253685229669,-3.8168466212874264,0.48212206197116525,0
376,5.92958914341649,-1.9412805469629086,0.41789026039623445,0
116,4.753590191192571,-3.5853033292003906,0.3974936911716979,1
287,5.659482215794465,-3.649341232521567,0.36674941992647486,1
265,5.579729826023958,-4.662007146402255,0.41339801904796114,0
250,5.521460917902246,-2.6479771162553307,0.2444819491286842,1
458,6.126869184136019,-8.787727777080905,0.40630123593743533,0
396,5.981414211279733,-1.7248633827544375,0.29414434456319194,1
166,5.111987788416784,-2.2688605101432042,0.4871370026040926,0
447,6.102558594635941,-2.0210912367452596,0.4003027673498284,0
368,5.908082938196105,-5.29732555182174,0.4883752185548247,0
317,5.758901773908827,-2.126578574809093,0.39997835841525087,1
229,5.433722003597908,-2.7777375335733034,0.4122206770981199,0
244,5.497168225334185,-3.084631359328778,0.2868509329894166,1
184,5.2149357576633335,-3.4948937867817023,0.19608729479804338,1
252,5.529429087551106,-2.1922013697170564,0.38206246896377555,1
253,5.533389488767046,-5.603267139824519,0.3395515437013544,1
450,6.109247582786588,-5.9293518285385325,0.29950785316607736,1
43,3.761200115926121,-6.4424692868763165,0.41989834043262875,0
106,4.663439094206407,-1.5566775944006732,0.44233056500627377,0
176,5.17048399509497,-8.871591401415188,0.49644312482898845,0
134,4.8978398000255385,-3.8946042067278266,0.47403681276902804,0
190,5.247024072213118,-2.5170162037443156,0.33021629858830914,1
307,5.726847747619771,-3.1592560944283203,0.36398576557201845,1
376,5.92958914341649,-5.270948598258011,0.26499821058080564,1
195,5.272999558615029,-3.507346040405885,0.41704444878674657,0
217,5.379897353586543,-3.7875920624203734,0.30134007925917694,1
37,3.610917912914495,-3.2796508061708822,0.50854521379542,0
235,5.4595855141867125,-1.5200481263253154,0.2549379139902728,1
402,5.996452088643896,-4.265186031125799,0.3916716894433928,1
107,4.672828834555364,-6.499229477426413,0.3959984143957413,1
299,5.700443573424131,-3.1323237341863788,0.29384562771054995,1
159,5.068904202283124,-6.808703228672704,0.362875533056873,1
125,4.828313737382301,-2.066216562241462,0.3831627638811696,1
270,5.598421959035412,-5.151100496525932,0.30097663835714594,1
391,5.968707560010941,-5.227842735222269,0.43008950941925284,0
5,1.6094379144341004,-2.850939822327114,0.44902717034026174,0
459,6.129050210082331,-2.217538312058076,0.34618924371510973,1
458,6.126869184136019,-1.4104117415578057,0.28854543677707756,1
289,5.666426688147034,-10.14137797634824,0.49802904226549527,0
8,2.079441542929836,-2.5734342030566535,0.39296945977728986,1
341,5.831882477312842,-5.51261818757442,0.3403215279148353,1
481,6.175867270126552,-2.404902745434715,0.31955611793924493,1
442,6.091309882100322,-4.355088324546387,0.2502752583421946,1
121,4.7957905456793855,-2.989484192246972,0.21197309620673024,1
262,5.568344503799265,-7.919903608938875,0.4326737211904925,0
32,3.465735903112227,-2.03782010049323,0.3600069427472847,1
398,5.986452005309563,-4.976403775255307,0.4256725891085765,0
352,5.863631175626506,-6.367878501942005,0.3614673387258292,1
256,5.545177444518625,-1.3633946980202,0.35232664116754153,1
242,5.488937726198008,-2.481398858786028,0.33055780860407513,1
368,5.908082938196105,-4.640681167905982,0.4962387973020324,0
490,6.1944053911250805,-5.46586982448066,0.3496800656693118,1
